numCinema;nomCinema;ancienneRegion;nouvelleRegion;adresseCinema;numCommune;nomCommune;populationCommune;numDepartement;numUniteUrbaine;nomUniteUrbaine;populationUniteUrbaine;situationGeographique;nbEcrans;nbFauteuils;nbSemainesActivite;nbSeances;nbEntrees2020;nbEntrees2019;evolutionEntrees;trancheEntrees;proprietaireCinema;programmateurCinema;AE;categorieAE;labelAE;genre;multiplexe;zoneCommune;nbFilmsProgrammes;nbFilmsInedits;nbFilmsSemaine1;PdMentreesFilmsFR;PdMentreesFilmsUSA;PdMentreesFilmsEUR;PdMentreesFilmsAutres;nbFilmsAE;PdMentreesFilmsAE;latitude;longitude;geolocalisation
428942;REX 1;Aquitaine;Nouvelle Aquitaine;RUE DU MARECHAL FOCH;47310;Tonneins;9014;47;47201;Tonneins;9853;06-autres communes et unités urbaines;2;320;31;1009;11181;21700;-0,484746544;De 10 à 20 000 entrées;ASSOCIATION POUR LA PROMOTION ET L'ANIMATION DU CINE A TONNEINS;SAINT LOUIS;OUI;E;RDJPPR;FIXE;NON;C;229;174;57;42,00092208;37,60565545;11,61825726;8,775165207;127;45,01306286;44.391294;0.311793;44.391294, 0.311793
428961;CINEMA THEATRE;Bourgogne;Bourgogne - Franche-Comté;PLACE DE L HOTEL DE VILLE;89418;Tonnerre;4736;89;89202;Tonnerre;5337;06-autres communes et unités urbaines;1;141;24;223;2979;78030;-0,961822376;De 2 à 5 000 entrées;VILLE DE TONNERRE;;OUI;E;JPPR;FIXE;NON;C;64;40;0;50,5679072;28,08119865;4,543257612;16,80763654;43;62,07104882;47.856492;3.972991;47.856492, 3.972991
429951;LE ROYAL;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;2 ET 4 RUE DU DOCTEUR;83137;Toulon;167479;83;00757;Toulon;569793;04-Unités urbaines de 100 000 hbts ou plus;3;386;28;2201;40238;31768;0,266620499;De 40 à 50 000 entrées;ASSOCIATION CINEMA LE ROYAL - TOULON;;OUI;A;RDPR;FIXE;NON;C;143;87;63;63,94236181;29,19621749;3,827535742;3,033884949;114;30,90735112;43.124501;5.96296;43.124501, 5.96296
430261;LE CRATERE;Midi-Pyrénées;Occitanie;95 GRANDE RUE SAINT MICHEL;31555;Toulouse;471941;31;31701;Toulouse;948433;04-Unités urbaines de 100 000 hbts ou plus;1;79;26;500;8730;38496;-0,773223192;De 5 à 10 000 entrées;ASSOCIATION CINEFOL 31;;OUI;A;RDJP;FIXE;NON;C;151;67;0;72,3551058;12,53449862;11,72953082;3,380864765;137;63,91444342;43.588909;1.445984;43.588909, 1.445984
430446;GAUMONT WILSON;Midi-Pyrénées;Occitanie;3 PLACE WILSON;31555;Toulouse;471941;31;31701;Toulouse;948433;04-Unités urbaines de 100 000 hbts ou plus;15;3529;31;13351;373778;20989;16,80828053;De 300 à 450 000 entrées;GAUMONT;LES CINEMAS GAUMONT PATHE;NON;NON;;FIXE;OUI;C;238;155;149;46,32313473;45,41062802;5,475040258;2,791196994;86;13,84863124;43.60456;1.44782;43.60456, 1.44782
430886;LES ECRANS;Nord-Pas-de-Calais;Hauts-de-France;4, PROMENADE DE LA FRATERNITÉ;59599;Tourcoing;96809;59;59702;Lille (partie française);1039397;04-Unités urbaines de 100 000 hbts ou plus;5;638;31;3802;30866;45978;-0,328678933;De 30 à 40 000 entrées;SOCIETE DES CINEMAS DE L  OUEST;UGC DIFFUSION;NON;NON;;FIXE;NON;B;83;49;47;32,52504512;52,36335029;11,20286342;3,908741174;17;17,53284252;50.721235;3.15888;50.721235, 3.15888
430923;RESEAU SUD LUBERON;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;43 BOULEVARD DE VERDUN;84133;La Tour-d'Aigues;4196;84;84108;La Tour-d'Aigues;4196;06-autres communes et unités urbaines;1;119;29;95;2799;6689;-0,581551801;De 2 à 5 000 entrées;BASILIC DIFFUSION;;NON;NON;;ITINERANT;NON;I;57;36;0;72,39932886;12,26030681;7,766059444;7,57430489;36;82,50239693;43.726077;5.547136;43.726077, 5.547136
431023;AUDITORIUM EQUINOXE;Rhône-Alpes;Auvergne - Rhône-Alpes;6 - 8 RUE DE L'HOTEL DE VILLE;38509;La Tour-du-Pin;7970;38;38304;La Tour-du-Pin;21762;05-Unités urbaines de 20 000 à 100 000 hbts;1;208;30;526;8849;146047;-0,939409916;De 5 à 10 000 entrées;CINEODE;SARL CINEODE;OUI;D;;FIXE;NON;C;117;89;14;50,74224022;43,75843455;5,431848853;0,067476383;49;40,78947368;45.562468;5.444145;45.562468, 5.444145
431604;LA PALETTE;Bourgogne;Bourgogne - Franche-Comté;37 RUE DE LA REPUBLIQUE;71543;Tournus;5663;71;71202;Tournus;5663;06-autres communes et unités urbaines;1;219;29;393;7818;11471;-0,318455235;De 5 à 10 000 entrées;FOURNIER CHRISTOPHE CINEMA;;OUI;E;RDJPPR;FIXE;NON;I;127;76;0;67,37024854;7,766812866;16,06359649;8,799342105;85;79,64181287;46.562498;4.912313;46.562498, 4.912313
433972;JACQUES TATI;Ile-de-France;Ile-de-France;29 BIS AV CHARLES DE GAULLE;93073;Tremblay-en-France;35381;93;00851;Paris;10706072;02-Grande Couronne;3;524;21;1348;28336;15833;0,789679783;De 20 à 30 000 entrées;ASSOCIATION TREMBLAYSIENNE POUR LE CINEMA;;OUI;C;RDJPPR;FIXE;NON;B;117;63;17;56,98988697;17,93337299;16,08447353;8,992266508;84;77,85008923;48.99649;2.550261;48.99649, 2.550261
436962;PARADISO;Rhône-Alpes;Auvergne - Rhône-Alpes;3 RUE PASTEUR;38517;Tullins;7655;38;38206;Tullins;8805;06-autres communes et unités urbaines;1;106;27;338;4999;46341;-0,892125763;De 2 à 5 000 entrées;IMA 3;SARL MC4 DISTRIBUTION;OUI;E;JP;FIXE;NON;C;84;72;1;56,00711955;30,34707802;7,950163156;5,695639276;33;26,9652922;45.297176;5.483039;45.297176, 5.483039
438622;CINEMA LOUIS JOUVET;Limousin;Nouvelle Aquitaine;PLACE DE LA LIBERATION;19276;Uzerche;2889;19;19103;Uzerche;2889;06-autres communes et unités urbaines;1;187;30;215;3301;66986;-0,950721046;De 2 à 5 000 entrées;VILLE D'UZERCHE;SNC SAGEC - CINE 32 VEO;OUI;E;;FIXE;NON;I;106;78;0;46,39037433;35,12700535;9,52540107;8,957219251;49;35,06016043;45.424402;1.563016;45.424402, 1.563016
439061;L'ENTR'ACTES;Lorraine;Grand-Est;RUELLE DES VIAUX;88486;Vagney;3949;88;88402;La Bresse;24384;05-Unités urbaines de 20 000 à 100 000 hbts;1;183;30;117;3628;65046;-0,944224088;De 2 à 5 000 entrées;VAGNEY LOISIRS;;OUI;D;;FIXE;NON;C;66;44;0;53,09011988;31,05622158;12,13311286;3,72054568;27;42,4865647;48.008328;6.71485;48.008328, 6.71485
439503;LES VISITEURS DU SOIR;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;QUARTIER DE LA VIGNASSE;06152;Valbonne;13183;06;06701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;1;230;23;121;7354;9007;-0,183523926;De 5 à 10 000 entrées;LES VISITEURS DU SOIR;SARL MC4 DISTRIBUTION;OUI;C;;FIXE;NON;B;77;50;0;52,49042146;39,56809474;3,55276907;4,388714734;67;25,28735632;43.641892;7.006394;43.641892, 7.006394
439942;LUX;Rhône-Alpes;Auvergne - Rhône-Alpes;36 BD DU GENERAL DE GAULLE;26362;Valence;62479;26;00651;Valence;129705;04-Unités urbaines de 100 000 hbts ou plus;2;377;25;774;12612;12968;-0,02745219;De 10 à 20 000 entrées;LUX SCENE NATIONALE DE VALENCE;;OUI;B;JPPR;FIXE;NON;C;84;26;18;49,38157081;44,24860853;6,246134818;0,123685838;72;10,21954236;44.930191;4.893946;44.930191, 4.893946
440286;SALLE HENRI VERNEUIL;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;LA COUPIANE;83144;La Valette-du-Var;23347;83;00757;Toulon;569793;04-Unités urbaines de 100 000 hbts ou plus;1;109;29;511;7213;20897;-0,654830837;De 5 à 10 000 entrées;POLYMAGES;SNC SAGEC - CINE 32 VEO;OUI;C;;FIXE;NON;B;135;97;0;57,69121813;36,81303116;3,583569405;1,912181303;72;17,73371105;43.131815;5.988887;43.131815, 5.988887
441172;CINEMA VALMEINIER 1800;Rhône-Alpes;Auvergne - Rhône-Alpes;ESPACE CULTUREL LES ISLETTES;73307;Valmeinier;510;73;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;2;274;21;394;4565;20123;-0,773145157;De 2 à 5 000 entrées;OFFICE DU TOURISME DE VALMEINIER;;NON;NON;;FIXE;NON;R;102;75;34;46,14694335;50,83567022;2,019068985;0,998317443;40;21,21144139;45.174957;6.493547;45.174957, 6.493547
442002;LE VANVES;Ile-de-France;Ile-de-France;12 RUE SADI CARNOT;92075;Vanves;27806;92;00851;Paris;10706072;02-Grande Couronne;1;192;24;280;7824;12331;-0,365501581;De 5 à 10 000 entrées;VILLE DE VANVES;;OUI;C;;FIXE;NON;B;94;71;1;49,47462088;41,72362218;7,472689752;1,329067192;67;23,59188928;48.821779;2.287439;48.821779, 2.287439
442370;CINEMA CONFLUENCES VARENNES;Ile-de-France;Ile-de-France;PETIT FOSSARD;77482;Varennes-sur-Seine;3429;77;77403;Montereau-Fault-Yonne;27606;03-Petite couronne;9;1603;31;7941;87938;33087;1,657781002;De 80 à 100 000 entrées;CINE MONTEREAU POINT COM;Montereau Point Com (Aubry);NON;NON;;FIXE;OUI;B;182;121;111;59,67078189;28,39506173;4,938271605;6,995884774;67;14,40329218;48.367677;2.957289;48.367677, 2.957289
444143;LES AMPHIS;Rhône-Alpes;Auvergne - Rhône-Alpes;RUE PIERRE COT;69256;Vaulx-en-Velin;47313;69;00758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;1;177;24;303;4279;11569;-0,63013225;De 2 à 5 000 entrées;VILLE DE VAULX EN VELIN;;OUI;C;JP;FIXE;NON;B;76;53;0;81,50581102;4,699343103;8,034360788;5,760485093;45;87,51894896;45.789822;4.917721;45.789822, 4.917721
445201;FOYER RURAL;Midi-Pyrénées;Occitanie;RUE DES MAQUISARDS;46330;Vayrac;1291;46;00155;Vayrac;2488;06-autres communes et unités urbaines;1;200;28;180;3549;23649;-0,84993023;De 2 à 5 000 entrées;ASSOCIATION CINE SPECTACLES L'UXELLO;SNC SAGEC - CINE 32 VEO;OUI;E;;FIXE;NON;C;124;95;0;43,76355748;51,1659436;1,545553145;3,52494577;66;4,636659436;44.954501;1.70171;44.954501, 1.70171
446204;OBAULABA PLEIN AIR;Aquitaine;Nouvelle Aquitaine;46 AVENUE DE L'EUROPE;33540;Vendays-Montalivet;2453;33;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;490;9;20;5690;8952;-0,364387846;De 5 à 10 000 entrées;ORGANISATION CINEMATOGRAPHIQUE FAVARD;;NON;NON;;ITINERANT;NON;R;20;4;0;66,04670973;17,21445304;14,86476894;1,87406829;6;72,26520906;45.355735;-1.060588;45.355735, -1.060588
446302;LE DIAPASON;Alsace;Grand-Est;14 RUE JEAN HOLWEG;67506;Vendenheim;5512;67;67701;Strasbourg (partie française);461101;04-Unités urbaines de 100 000 hbts ou plus;1;121;11;41;542;379279;-0,998570973;Moins de 2000 entrées;COMMUNE DE VENDENHEIM;;NON;NON;;FIXE;NON;B;14;14;0;80,02699055;15,92442645;0,944669366;3,10391363;9;26,31578947;48.666901;7.711243;48.666901, 7.711243
447622;CAROUSSEL;Lorraine;Grand-Est;12 PLACE CHEVERT;55545;Verdun;18139;55;55401;Verdun;24283;05-Unités urbaines de 20 000 à 100 000 hbts;8;1161;31;5503;65265;108690;-0,399530776;De 50 à 80 000 entrées;BLN MAJESTIC;BLN MAJESTIC (Lengrand);OUI;D;;FIXE;OUI;C;209;123;105;43,67609255;52,54498715;2,707797772;1,071122536;73;17,67780634;49.159325;5.38635;49.159325, 5.38635
450575;CLUB 6;Franche-Comté;Bourgogne - Franche-Comté;ESPACE VILLON;70550;Vesoul;15058;70;70401;Vesoul;28707;05-Unités urbaines de 20 000 à 100 000 hbts;1;370;9;52;4560;54925;-0,916977697;De 2 à 5 000 entrées;CINE 70;;NON;NON;;FIXE;NON;C;21;7;1;56,78279636;17,85365603;15,31010739;10,05344021;14;87,69076615;47.636582;6.166288;47.636582, 6.166288
454032;CINE'FIL;Pays de la Loire;Pays de la Loire;PLACE SAINT JEAN;49373;Lys-Haut-Layon;7858;49;49125;Vihiers;7858;06-autres communes et unités urbaines;1;204;26;167;6344;3158;1,008866371;De 5 à 10 000 entrées;LE CINE FIL;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;OUI;E;;FIXE;NON;I;67;47;0;58,0676064;17,83221568;10,01779116;14,08238675;33;88,77788422;47.14704;-0.536932;47.14704, -0.536932
454712;ARIANE;Rhône-Alpes;Auvergne - Rhône-Alpes;IMMEUBLE CERES;73318;Villarembert;249;73;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;204;17;134;2640;74950;-0,964776518;De 2 à 5 000 entrées;SNC GIPPA ET GILBERT;MAURIENNE;NON;NON;;FIXE;NON;R;56;43;17;61,01106531;17,81297461;13,03970493;8,136255153;11;52,96159688;45.244201;6.263395;45.244201, 6.263395
455770;LE COLOMBIER;Ile-de-France;Ile-de-France;PLACE CHARLES DE GAULLE;92077;Ville-d'Avray;11422;92;00851;Paris;10706072;02-Grande Couronne;1;279;26;168;4026;31748;-0,873188862;De 2 à 5 000 entrées;COMMUNE D AVRAY;SARL GPCI;OUI;C;;FIXE;NON;B;114;78;0;67,00920859;20,43240358;7,713866275;4,844521553;61;40,37101295;48.824654;2.18397;48.824654, 2.18397
456362;CINE BOR;Midi-Pyrénées;Occitanie;RUE BOR;31582;Villefranche-de-Lauragais;4345;31;31114;Villefranche-de-Lauragais;4885;06-autres communes et unités urbaines;1;162;30;372;5230;35121;-0,851086245;De 5 à 10 000 entrées;ASSOCIATION CINEFOL 31;;OUI;E;RDJP;FIXE;NON;C;177;142;0;59,55549057;17,07852025;9,431203392;13,93478579;102;77,01418336;43.398281;1.715623;43.398281, 1.715623
456762;CINEMA D ART ROMAIN ROLLAND;Ile-de-France;Ile-de-France;18 RUE EUGENE VARLIN;94076;Villejuif;56661;94;00851;Paris;10706072;02-Grande Couronne;1;616;24;160;8832;99823;-0,911523396;De 5 à 10 000 entrées;THEATRE ROMAIN ROLLAND;;NON;NON;;FIXE;NON;B;67;53;2;41,12318841;53,07971014;3,442028986;2,355072464;39;7,880434783;48.793428;2.363199;48.793428, 2.363199
457983;ESPACE CULTUREL;Ile-de-France;Ile-de-France;56BIS AVENUE CARNOT;94077;Villeneuve-le-Roi;20732;94;00851;Paris;10706072;02-Grande Couronne;1;448;16;21;1189;14074;-0,915517976;Moins de 2000 entrées;COMMUNE DE VILLENEUVE LE ROI;;NON;NON;;FIXE;NON;B;21;12;0;39,4136738;51,8246377;6,21458639;2,547102109;5;9,057315153;48.735355;2.416829;48.735355, 2.416829
458401;CYRANO;Aquitaine;Nouvelle Aquitaine;9 BD DE LA MARINE;47323;Villeneuve-sur-Lot;22686;47;47401;Villeneuve-sur-Lot;48824;05-Unités urbaines de 20 000 à 100 000 hbts;6;676;30;3514;25873;11553;1,239504891;De 20 à 30 000 entrées;SARL MINAS;GRAND ECRAN;NON;NON;;FIXE;NON;C;103;86;59;32,29223158;57,86083473;7,158589089;2,688344604;30;8,53983819;44.408808;0.704017;44.408808, 0.704017
460784;ZOLA;Rhône-Alpes;Auvergne - Rhône-Alpes;117 COURS EMILE ZOLA;69266;Villeurbanne;148665;69;00758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;1;240;27;554;23115;201387;-0,885220992;De 20 à 30 000 entrées;ASSOCIATION POUR LE CINEMA;;OUI;C;RDJPPR;FIXE;NON;B;216;83;3;92,51152074;0;0;7,488479263;169;64,40092166;45.770555;4.874404;45.770555, 4.874404
461663;LE CASINO;Ile-de-France;Ile-de-France;13 RUE GUILLAUME BUDE;94079;Villiers-sur-Marne;28511;94;00851;Paris;10706072;02-Grande Couronne;1;220;29;559;8740;96149;-0,909099419;De 5 à 10 000 entrées;COMMUNE DE VILLIERS SUR MARNE;SARL GPCI;OUI;C;;FIXE;NON;B;125;93;1;24,01691087;59,40811953;12,45077315;4,124196444;69;13,6076041;48.826124;2.542402;48.826124, 2.542402
462953;LE BASSELIN;Basse-Normandie;Normandie;PLACE CASTEL;14762;Vire Normandie;17650;14;14301;Vire;17650;06-autres communes et unités urbaines;2;345;31;996;18523;205813;-0,910000826;De 10 à 20 000 entrées;COMMUNE DE VIRE;;OUI;E;RDJPPR;FIXE;NON;C;138;94;23;44,89851943;44,96257389;7,737779323;2,401127359;79;20,37481012;48.838655;-0.892968;48.838655, -0.892968
463723;LES LUMIERES;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;ARCADES DES CITEAUX;13117;Vitrolles;34089;13;00759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;3;393;28;919;7836;76728;-0,897873006;De 5 à 10 000 entrées;SOCIETE D'ECONOMIE MIXTE VITROLLES ANIMATION;SARL MC4 DISTRIBUTION;OUI;C;RDJPPR;FIXE;NON;B;162;83;0;0;100;0;0;125;67,41996234;43.447301;5.250042;43.447301, 5.250042
463931;3 CINES ROBESPIERRE;Ile-de-France;Ile-de-France;19 AVENUE MAXIMILIEN ROBESPIERRE;94081;Vitry-sur-Seine;92531;94;00851;Paris;10706072;02-Grande Couronne;3;549;30;2427;25986;37413;-0,305428594;De 20 à 30 000 entrées;VILLE DE VITRY SUR SEINE;;OUI;C;RDJPPR;FIXE;NON;B;190;126;16;60,55710306;16,88022284;6,016713092;16,545961;115;89,13649025;48.790948;2.388152;48.790948, 2.388152
464692;PASSRL LES ECRANS;Rhône-Alpes;Auvergne - Rhône-Alpes;RUE GEORGES CLEMENCEAU;38563;Voiron;20529;38;38701;Grenoble;511598;04-Unités urbaines de 100 000 hbts ou plus;3;389;21;925;13097;68175;-0,807891456;De 10 à 20 000 entrées;LE ROYAL;;OUI;C;;FIXE;NON;B;52;36;17;56,95770805;38,13096862;4,911323329;0;27;16,23465211;45.365575;5.589119;45.365575, 5.589119
465920;SALLE DES FETES;Picardie;Hauts-de-France;SALLE DES FETES;02517;Montigny-sur-Crécy;341;02;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;0;21;81;2222;3516;-0,368031854;De 2 à 5 000 entrées;FEDERATION DEPARTEMENTALE DES MAISONS DES JEUNES ET DE LA CULTUR;;OUI;E;;ITINERANT;NON;R;22;13;0;35,28421997;57,16649373;4,960879441;2,588406854;6;9,585237948;49.714863;3.584145;49.714863, 3.584145
710250;LE QUAI DES ARTS;Rhône-Alpes;Auvergne - Rhône-Alpes;LA GARE;42318;Usson-en-Forez;1500;42;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;145;30;494;4953;8953;-0,446777616;De 2 à 5 000 entrées;IMAGES ET SONS DES 3 PROVINCES;SNC SAGEC - CINE 32 VEO;OUI;E;RDJP;FIXE;NON;R;125;112;1;39,47049206;31,2747218;18,44839407;10,80639207;60;89,2990876;45.390497;3.946964;45.390497, 3.946964
718750;KINEPOLIS BRETIGNY;Ile-de-France;Ile-de-France;5 RUE MICHELE MORGAN;91103;Brétigny-sur-Orge;26215;91;00851;Paris;10706072;03-Petite couronne;10;1508;31;8632;161686;27110;4,964072298;De 150 à 200 000 entrées;KINEPOLIS PROSPECTION;KINEPOLIS;NON;NON;;FIXE;OUI;B;205;110;106;52,49478277;27,14854866;14,68412066;5,672547904;36;68,48795295;48.57924680000001;2.2996356999999534;48.57924680000001, 2.2996356999999534
719400;SALLE ALAIN BASHUNG;Bourgogne;Bourgogne - Franche-Comté;PLACE DE LA LIBERTE;89348;Saint-Julien-du-Sault;2402;89;89102;Saint-Julien-du-Sault;2825;06-autres communes et unités urbaines;1;178;30;180;2607;282245;-0,990763344;De 2 à 5 000 entrées;PANORAMIC;;NON;NON;;FIXE;NON;C;91;75;0;34,71273019;54,69274127;7,582434035;3,012094506;38;12,69376904;48.032408;3.296723;48.032408, 3.296723
720000;POLE CULTUREL AUGUSTE ESCOFFIER;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;POLE CULTUREL AUGUSTE ESCOFFIER;06161;Villeneuve-Loubet;14266;06;06701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;1;450;19;37;1639;10229;-0,839769283;Moins de 2000 entrées;COMMUNE DE VILLENEUVE LOUBET;SARL MC4 DISTRIBUTION;NON;NON;;FIXE;NON;B;37;29;1;54,56811666;29,57746479;10,96846566;4,885952885;18;37,0933566;43.658327;7.12373;43.658327, 7.12373
720250;MAJESTIC PALACE;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;ZAC DES PLAINES DE FIGUEROLLES;13056;Martigues;49403;13;00759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;11;2092;31;9950;91998;9934;8,260922086;De 80 à 100 000 entrées;SOCIETE D  EXPLOITATION DU PALACE;SAS D'EXPLOITATION DU PALACE (Lavalée);NON;NON;;FIXE;OUI;B;135;106;100;62,63157895;7,105263158;23,15789474;7,105263158;27;32,89473684;43.43362;5.050227;43.43362, 5.050227
721500;CINEVILLE;Bretagne;Bretagne;6 ESPLANADE MARIE DE KERSTRAT;29232;Quimper;63508;29;29501;Quimper;80005;05-Unités urbaines de 20 000 à 100 000 hbts;10;1987;31;7962;129606;58028;1,233507962;De 100 à 150 000 entrées;CINEVILLE;SAS CINE DIFFUSION;OUI;D;;FIXE;OUI;C;168;110;103;50,44688313;46,70211562;2,851001244;0;44;11,94705283;48.00072;-4.109877;48.00072, -4.109877
721900;CGR VITROLLES;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;2 RUE GERARD TOULON;13117;Vitrolles;34089;13;00759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;12;2446;31;11963;107206;28877;2,712504762;De 100 à 150 000 entrées;SOCIETE D EXPLOITATION CINEMATOGRAPHIQUE FILS;SARL LES FILMS DE LA ROCHELLE;NON;NON;;FIXE;OUI;B;149;103;98;78,66666667;21,33333333;0;0;23;50,92063492;43.437442;5.25529;43.437442, 5.25529
722080;LA PLEIADE;Centre;Centre - Val-de-Loire;154 RUE DE LA MAIRIE;37195;La Riche;10403;37;37701;Tours;353042;04-Unités urbaines de 100 000 hbts ou plus;1;298;6;8;727;5578;-0,869666547;Moins de 2000 entrées;CINE-OFF;;NON;NON;;FIXE;NON;B;7;2;0;55,17737275;39,01592336;4,715747399;1,090956488;4;16,98086156;47.38634;0.653023;47.38634, 0.653023
722240;MUCEM;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;7 PROMENADE ROBERT LAFFONT;13055;Marseille;861635;13;00759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;1;263;2;9;935;15892;-0,941165366;Moins de 2000 entrées;MUSEE DES CIVILISATIONS DE L'EUROPE ET DE LA MEDITERRANEE;;NON;NON;;FIXE;NON;C;7;0;0;46,7760075;32,04311153;5,295220244;15,88566073;4;33,95501406;43.297725;5.360374;43.297725, 5.360374
722720;STUDIO 53;Aquitaine;Nouvelle Aquitaine;AVENUE DE L'AGORA;24053;Boulazac Isle Manoire;10510;24;24501;Périgueux;74257;05-Unités urbaines de 20 000 à 100 000 hbts;1;118;29;253;5310;8777;-0,395009684;De 5 à 10 000 entrées;ASSOCIATION CINE PASSION EN PERIGORD;SNC SAGEC - CINE 32 VEO;OUI;D;;FIXE;NON;B;120;77;1;56,71869052;29,8058622;8,945565284;4,529881995;58;47,92539018;45.182708;0.762663;45.182708, 0.762663
723800;CGR VILLEFRANCHE SUR SAONE;Rhône-Alpes;Auvergne - Rhône-Alpes;193 RUE DE LA QUARANTAINE;69264;Villefranche-sur-Saône;36671;69;00758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;10;1745;31;10130;116053;4624;24,09796713;De 100 à 150 000 entrées;FRANCHEMOND;SARL LES FILMS DE LA ROCHELLE;NON;NON;;FIXE;OUI;B;131;91;88;73,04445695;21,10298255;5,852560495;0;17;27,74338773;45.989161;4.724226;45.989161, 4.724226
723840;LA PARENTHESE;Centre;Centre - Val-de-Loire;46 RUE DESLANDES;37018;Ballan-Miré;7911;37;37701;Tours;353042;04-Unités urbaines de 100 000 hbts ou plus;1;166;9;15;1149;12272;-0,906372229;Moins de 2000 entrées;CINE-OFF;;NON;NON;;FIXE;NON;B;8;4;0;51,85595341;38,37004225;6,82498667;2,949017678;4;19,81050818;47.345608;0.608054;47.345608, 0.608054
724280;CINEMA DE VAUJANY;Rhône-Alpes;Auvergne - Rhône-Alpes;PLACE DU TÉLÉPHÉRIQUE;38527;Vaujany;307;38;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;130;30;175;1632;6723;-0,757251227;Moins de 2000 entrées;COMMUNE DE VAUJANY;;NON;NON;;FIXE;NON;R;100;84;14;63,16680779;27,87111725;5,789028032;3,173046927;31;31,05753376;45.164059;6.089026;45.164059, 6.089026
724840;SALLE DE PROJECTION SPECTACLE DU GRENIER DE MONSIEUR;Midi-Pyrénées;Occitanie;RUE DU GRENIER;12307;Curan;315;12;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;98;2;4;52;23552;-0,99779212;Moins de 2000 entrées;BENAC HERVE;;NON;NON;;FIXE;NON;R;2;2;0;47,15881371;35,13673129;5,191937348;12,51251765;0;23,5511619;44.182478;2.786721;44.182478, 2.786721
35;BALZAC;Ile-de-France;Ile-de-France;1 RUE BALZAC;75108;Paris 8e Arrondissement;36694;75;00851;Paris;10706072;01-Paris;3;589;29;2389;45293;118069;-0,616385334;De 40 à 50 000 entrées;CINELBA;;OUI;A;RD;FIXE;NON;C;102;43;28;61,03157613;3,964855945;19,59459459;15,40897333;76;81,26839711;48.872431;2.299525;48.872431, 2.299525
481;GAUMONT PARNASSE;Ile-de-France;Ile-de-France;3 RUE D'ODESSA;75114;Paris 14e Arrondissement;139992;75;00851;Paris;10706072;01-Paris;15;2876;31;14053;283901;409922;-0,307426779;De 200 à 300 000 entrées;PARAFRANCE COMMUNICATION;LES CINEMAS GAUMONT PATHE;NON;NON;;FIXE;OUI;C;222;173;164;42,92553381;37,74070509;15,24792357;4,085837522;91;41,78626172;48.843074;2.324424;48.843074, 2.324424
531;MK2 BEAUBOURG;Ile-de-France;Ile-de-France;50 RUE RAMBUTEAU;75103;Paris 3e Arrondissement;35049;75;00851;Paris;10706072;01-Paris;6;557;31;7786;129665;35866;2,615262365;De 100 à 150 000 entrées;MK2 CINEMAS;SA MK2 VISION;OUI;A;RDPR;FIXE;NON;C;98;68;61;55,8649789;13,7177684;10,64072511;19,77652758;80;89,61165807;48.861555;2.352217;48.861555, 2.352217
801;MK2 PARNASSE;Ile-de-France;Ile-de-France;11 RUE JULES CHAPLAIN;75106;Paris 6e Arrondissement;42428;75;00851;Paris;10706072;01-Paris;3;250;31;3137;27111;52629;-0,484865758;De 20 à 30 000 entrées;MK2 CINEMAS;SA MK2 VISION;OUI;A;;FIXE;NON;C;149;84;2;48,79162191;18,00675157;5,385913764;27,81571275;126;80,89228172;48.842813;2.330525;48.842813, 2.330525
