semaine,annee,nbEntrees,recettes,nbSeances
semaine 0*,1993,
semaine 0*,1994,
semaine 45,2016,3952421,25957210,22,152790
semaine 45,2017,3812585,25030309,29,160328
semaine 45,2018,4044045,27365571,46,157902
semaine 45,2019,4390927,31388308,2,163159
semaine 45,2020,169,422,5,3
semaine 46,1993,3097515,16682340,92,
semaine 46,1994,2877879,15988067,82,
semaine 46,1995,2327308,11970473,52,75262
semaine 46,1996,2305823,12131516,55,81126
semaine 46,1997,3599798,19474750,57,88357
semaine 46,1998,3564441,19501960,18,91199
semaine 46,1999,3586769,20031769,98,98058
semaine 46,2000,3079619,16793102,13,104206
semaine 46,2001,2845711,15456304,99,106429
semaine 46,2002,2741641,15250822,89,110421
semaine 46,2003,2991893,17295143,99,111357
semaine 46,2004,3825473,22905166,46,121232
semaine 46,2005,4028471,24320528,94,122604
semaine 46,2006,3337395,19505648,47,118749
semaine 46,2007,2634987,15369040,16,117334
semaine 46,2008,3377542,20077299,24,124460
semaine 46,2009,5433973,33964020,87,127170
semaine 46,2010,5156704,33588818,88,135019
semaine 46,2011,6746650,43431727,04,135812
semaine 46,2012,5207484,32954406,11,134946
semaine 46,2013,3427123,22073557,02,142971
semaine 46,2014,3291115,20408515,96,141544
semaine 46,2015,4293513,28824768,91,146482
semaine 46,2016,4370439,28548109,72,154699
semaine 46,2017,3803838,24686008,03,160295
semaine 46,2018,4378686,29852200,46,156374
semaine 46,2019,3571976,23485028,98,159042
semaine 46,2020,457,1199,5,9
semaine 47,1993,2351826,11575015,44,
semaine 47,1994,2178038,11489701,31,
semaine 47,1995,2975020,15678026,15,76558
semaine 47,1996,2498167,12601782,74,83758
semaine 47,1997,3225782,17212515,16,88390
semaine 47,1998,2800947,14939354,12,90197
semaine 47,1999,2433585,13002985,76,94870
semaine 47,2000,2736791,14777300,99,101985
semaine 47,2001,3200648,17608664,57,105438
semaine 47,2002,3451781,19613973,62,109746
semaine 47,2003,2993554,17239775,1,112079
semaine 47,2004,2990668,17109074,63,116155
semaine 47,2005,2986952,17072460,41,119149
semaine 47,2006,4191239,25425945,57,115897
semaine 47,2007,2924770,17422431,64,120499
semaine 47,2008,3655052,21955157,11,124466
semaine 47,2009,5655361,34952953,68,124817
semaine 47,2010,3654163,21937566,72,130946
semaine 47,2011,6702854,42582968,19,132311
semaine 47,2012,3979685,24654160,86,133253
semaine 47,2013,3533425,22221953,92,142373
semaine 47,2014,3940146,24632197,05,139219
semaine 47,2015,4050455,27399282,36,143668
semaine 47,2016,4216300,27284369,21,153049
semaine 47,2017,3414341,21517398,06,160881
semaine 47,2018,3809303,24508013,28,158731
semaine 47,2019,5702273,38160261,97,164209
semaine 47,2020,325,918,5,6
semaine 48,1993,2460203,12860095,56,
semaine 48,1994,2945728,15432781,42,
semaine 48,1995,2559578,13259647,05,76507
semaine 48,1996,3291854,17056789,55,85749
semaine 48,1997,3619594,19327800,65,88832
semaine 48,1998,3266383,17422932,62,91207
semaine 48,1999,3538794,19014709,04,96880
semaine 48,2000,2805266,15112751,81,101699
semaine 48,2001,3831105,20994571,71,107420
semaine 48,2002,3376189,18891078,35,109389
semaine 48,2003,4505562,26102850,56,113661
semaine 48,2004,3979078,23035711,09,115278
semaine 48,2005,3471133,20234585,86,117528
semaine 48,2006,3744980,22437801,73,114369
semaine 48,2007,3187340,18862839,4,120879
semaine 48,2008,3370901,20143807,94,125590
semaine 48,2009,4332235,26536350,75,126930
semaine 48,2010,5083624,31077697,75,127411
semaine 48,2011,5982009,38418417,93,134367
semaine 48,2012,3614396,22709176,86,136285
semaine 48,2013,4278484,27007748,38,141108
semaine 48,2014,3711266,23334511,18,140446
semaine 48,2015,3953592,25204113,19,146846
semaine 48,2016,3663386,23119530,94,151220
semaine 48,2017,3587477,22712714,59,161452
semaine 48,2018,4014706,26039004,62,162334
semaine 48,2019,4613092,30009809,15,167830
semaine 48,2020,127,332,5,4
semaine 49,1993,2526334,12928750,97,
semaine 49,1994,2957111,15273164,86,
semaine 49,1995,2558540,13299554,54,77281
semaine 49,1996,3026233,15417377,66,87469
semaine 49,1997,3283049,17337361,03,88414
semaine 49,1998,2823724,14775883,32,91176
semaine 49,1999,3795578,20386078,81,96544
semaine 49,2000,3413826,18120222,54,104643
semaine 49,2001,4796842,25999664,03,106037
semaine 49,2002,4581365,25453262,68,107910
semaine 49,2003,3828338,21817280,13,110615
semaine 49,2004,3499106,20099876,93,117146
semaine 49,2005,5466495,32139930,19,116778
semaine 49,2006,3443887,20037963,12,118991
semaine 49,2007,3305952,19372815,48,122630
semaine 49,2008,3778701,22364528,59,127032
semaine 49,2009,4366319,26301023,44,130002
semaine 49,2010,3974158,24330837,26,129842
semaine 49,2011,5831077,37267773,11,135843
semaine 49,2012,3021168,18785838,66,137535
semaine 49,2013,4039989,25626907,69,142713
semaine 49,2014,3530153,21938831,34,141686
semaine 49,2015,3707478,23300830,83,149127
semaine 49,2016,3757514,23695943,61,153828
semaine 49,2017,3663545,22909219,18,163442
semaine 49,2018,3769111,23936146,26,163954
semaine 49,2019,4390783,29022954,59,166456
semaine 49,2020,645,1612,5,16
semaine 50,1993,2457796,12407135,53,
semaine 50,1994,2828739,14381449,85,
semaine 50,1995,2858327,14325091,89,79514
semaine 50,1996,3024772,14937668,17,89634
semaine 50,1997,3191911,16277329,48,91290
semaine 50,1998,2886867,14577918,15,94290
semaine 50,1999,3717645,19429822,59,99222
semaine 50,2000,3167767,16659304,4,105685
semaine 50,2001,4749562,24729950,82,108584
semaine 50,2002,3873355,20717472,59,109404
semaine 50,2003,3677104,20234265,4,115083
semaine 50,2004,4145705,23515103,49,121219
semaine 50,2005,4351424,24514594,55,121892
semaine 50,2006,4377827,24907922,53,122681
semaine 50,2007,3316485,18465397,5,127234
semaine 50,2008,3874014,22195113,97,132253
semaine 50,2009,3829467,22110244,76,134298
semaine 50,2010,4027233,24369292,67,131801
semaine 50,2011,5135379,31508380,26,139694
semaine 50,2012,4143132,27112764,29,135869
semaine 50,2013,4914791,32476387,28,141468
semaine 50,2014,4771284,31268089,52,143644
semaine 50,2015,3687344,22195559,04,152934
semaine 50,2016,3990880,24598449,38,155995
semaine 50,2017,5784545,39734463,5,163563
semaine 50,2018,3826250,23861978,87,166036
semaine 50,2019,3827543,24165201,71,169402
semaine 50,2020,521,1302,5,14
semaine 51,1993,2974757,14113104,67,
semaine 51,1994,3258649,15896052,33,
semaine 51,1995,4079097,21770117,1,87916
semaine 51,1996,3502070,17454316,21,93886
semaine 51,1997,4345883,22398993,83,99344
semaine 51,1998,4200121,21277986,39,105517
semaine 51,1999,4512420,23395331,45,107740
semaine 51,2000,3196512,16195273,23,108195
semaine 51,2001,5693256,31039073,5,106511
semaine 51,2002,5975916,33139809,27,111016
semaine 51,2003,6277027,35950361,47,117218
semaine 51,2004,5249604,29936106,55,128673
semaine 51,2005,5417295,31109256,63,124360
semaine 51,2006,4439743,25963675,61,126585
semaine 51,2007,3903564,22924820,61,129826
semaine 51,2008,4297661,24863699,46,142289
semaine 51,2009,5493634,37050906,29,137040
semaine 51,2010,4290268,26167831,31,141770
semaine 51,2011,5560921,34447657,6,145451
semaine 51,2012,3975747,25733659,76,136249
semaine 51,2013,5242930,34013689,97,147259
semaine 51,2014,5868766,37001486,48,158211
semaine 51,2015,7384309,52121924,27,161811
semaine 51,2016,6232700,40932352,51,164831
semaine 51,2017,5522111,37075961,64,161005
semaine 51,2018,4639972,30670129,48,164115
semaine 51,2019,5924599,41920190,4,172164
semaine 51,2020,572,1451,12
semaine 52,1993,3631662,18680107,23,
semaine 52,1994,4131877,21412380,69,
semaine 52,1995,4039936,21967934,79,66542
semaine 52,1996,3933756,21138849,19,96923
semaine 52,1997,4717669,25715400,99,100781
semaine 52,1998,4505140,24175570,6,106962
semaine 52,1999,4141793,22446192,9,108796
semaine 52,2000,3459381,18139989,55,112249
semaine 52,2001,6782149,38442520,79,98517
semaine 52,2002,6474091,37807538,47,111629
semaine 52,2003,6170047,37113872,42,116708
semaine 52,2004,4903717,29471690,02,126264
semaine 52,2005,5650510,33845490,35,120504
semaine 52,2006,5208600,32057658,42,98169
semaine 52,2007,5074062,31549062,24,119660
semaine 52,2008,4778480,30082233,43,135228
semaine 52,2009,6591094,46452305,73,133981
semaine 52,2010,4527702,29483533,89,140929
semaine 52,2011,5538307,35254216,76,142979
semaine 52,2012,5239630,35578904,3,125953
semaine 52,2013,7083939,49131791,98,145044
semaine 52,2014,6372038,42784518,02,150945
semaine 52,2015,7093964,49951463,97,157481
semaine 52,2016,6371638,42858021,74,163240
semaine 52,2017,6072912,41844284,42,122838
semaine 52,2018,6281007,42941253,01,152528
semaine 52,2019,6120923,44415870,58,171865
semaine 52,2020,30,105,1
semaine 53,1993,1953215,9876904,431,
semaine 53,1994,3125695,16481971,99,
semaine 53,1995,
semaine 53,1996,
semaine 53,1997,534594,2868468,14,12888
semaine 53,1998,1372707,7244029,64,28505
semaine 53,1999,1739349,9254118,85,44237
semaine 53,2000,4348911,24003696,83,86812
semaine 53,2001,
semaine 53,2002,
semaine 53,2003,521990,3100379,94,16588
semaine 53,2004,2315743,13869988,1,53444
semaine 53,2005,3686505,22486124,41,71134
semaine 53,2006,
semaine 53,2007,
semaine 53,2008,550521,3464290,7,18584
semaine 53,2009,1839347,12637576,05,36451
semaine 53,2010,2438967,15922103,13,59902
semaine 53,2011,4007694,25948461,3,83201
semaine 53,2012,
semaine 53,2013,
semaine 53,2014,693011,4623852,23,19321
semaine 53,2015,1818189,12418496,35,43988
semaine 53,2016,4442044,30007683,18,95358
semaine 53,2017,
semaine 53,2018,
semaine 53,2019,
semaine 53,2020,37,129,5,2
