numCinema;nomCinema;adresseCinema;proprietaireCinema;programmateurCinema;genre;multiplexe;numCinema;geolocalisation;;;numCommune;nomCommune;populationCommune;numDepartement;numUniteUrbaine;nomUniteUrbaine;populationUniteUrbaine;situationGeographique;;;;;AE;categorieAE;labelAE;;;zoneCommune;nbFilmsProgrammes;nbFilmsInedits;nbFilmsSemaine1;PdMentreesFilmsFR;PdMentreesFilmsUSA;PdMentreesFilmsEUR;PdMentreesFilmsAutres;nbFilmsAE;PdMentreesFilmsAE;latitude;longitude
404603;LE LIDO;70 AV DE LA REPUBLIQUE;ATELIER THEATRE DE LA CITE;;FIXE;NON;404603;48.798427, 2.485821;;;94068;Saint-Maur-des-Fossés;75168;94;851;Paris;10706072;02-Grande Couronne;;;;;OUI;C;RDJPPR;;;B;139;90;35;45,29673939;12,03377903;41,21510673;1,454374853;96;78,46586911;48.798427;2.485821
405462;CINEMAS MARCEL PAGNOL;107 ROUTE DU PLAN DE LA TOUR;LES CINEMAS DE SAINTE MAXIME;;FIXE;NON;405462;43.32495, 6.62431;;;83115;Sainte-Maxime;14289;83;83310;Sainte-Maxime;18589;06-autres communes et unités urbaines;;;;;NON;NON;;;;C;111;87;49;54,36404327;25,56881761;9,828422231;10,2387169;36;43,28608728;43.32495;6.62431
405831;LE CELTIC;RUE THEODORE BOTREL;LES ENFANTS DE SAINT MEEN;SAS CINE DIFFUSION;FIXE;NON;405831;48.188591, -2.192564;;;35297;Saint-Méen-le-Grand;4610;35;35202;Saint-Méen-le-Grand;5801;06-autres communes et unités urbaines;;;;;OUI;E;JP;;;C;160;122;14;61,82108626;35,62300319;2,342917998;0,212992545;62;28,48775293;48.188591;-2.192564
408122;VOX;RUE AMBROISE CROIZAT;COMMUNE DE SAINT OUEN (SOMME);SARL CINEODE;FIXE;NON;408122;50.038633, 2.123723;;;80711;Saint-Ouen;1915;80;80206;Saint-Léger-lès-Domart;7323;06-autres communes et unités urbaines;;;;;NON;NON;;;;C;42;29;0;82,49075216;16,76942047;0,123304562;0,616522811;8;10,23427867;50.038633;2.123723
408441;ESPACE 1789;7/9 RUE DES ROSIERS;CENTRE AUDONIEN ET FRANCILIEN D'ART ET DE CULTURE;;FIXE;NON;408441;48.904144, 2.339193;;;93070;Saint-Ouen;48431;93;851;Paris;10706072;02-Grande Couronne;;;;;OUI;C;RDJPPR;;;B;151;103;23;70,58340181;5,88879759;6,956998083;16,57080252;109;64,42070666;48.904144;2.339193
408682;SAINT LOUIS;CINEMA;ASSOCIATION ARGITZE;SAINT LOUIS;FIXE;NON;408682;43.327875, -1.034919;;;64493;Saint-Palais;1850;64;64102;Saint-Palais;2969;06-autres communes et unités urbaines;;;;;OUI;E;RDJP;;;C;229;172;46;52,09033056;34,75782217;9,678274704;3,473572565;115;35,64168287;43.327875;-1.034919
408744;LE SURF;31 BIS RUE DU LOGIS VERT;VALZ MICHEL;SARL CINEODE;FIXE;NON;408744;45.64428, -1.088823;;;17380;Saint-Palais-sur-Mer;3875;17;17402;Royan;35729;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;NON;NON;;;;B;72;69;8;43,85232745;49,43820225;6,163723917;0,545746388;23;16,17977528;45.64428;-1.088823
411461;ELDORADO;5 RUE DE LA REPUBLIQUE;LIEN OLERONNAIS POUR LA CULTURE L  ANIMATION ET LES LOISIRS;SNC SAGEC - CINE 32 VEO;FIXE;NON;411461;45.943128, -1.308557;;;17385;Saint-Pierre-d'Oléron;6751;17;17204;Saint-Pierre-d'Oléron;6751;06-autres communes et unités urbaines;;;;;OUI;E;RDJPPR;;;I;188;130;54;59,61053837;27,21649485;9,50744559;3,665521191;115;32,80641466;45.943128;-1.308557
415471;MEGA CGR;ROUTE D'ALENCON;SOCIETE DE PARTICIPATIONS CINEMATOGRAPHIQUES;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;415471;48.06123, 0.167196;;;72320;Saint-Saturnin;2487;72;72701;Le Mans;210018;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;B;153;108;105;64,78873239;23,72359155;7,306338028;4,181338028;25;34,28697183;48.06123;0.167196
417332;LE SEJEFY S;11 AV CHARLES DE GAULLE;VEO CINEMAS;SNC SAGEC - CINE 32 VEO;FIXE;NON;417332;43.77186, 1.688125;;;81271;Saint-Sulpice-la-Pointe;8778;81;81204;Saint-Sulpice;8778;06-autres communes et unités urbaines;;;;;OUI;E;;;;I;93;74;0;69,18955124;27,59544541;3,215003349;0;54;40,09823621;43.77186;1.688125
418121;LE FOYER;210 RUE DU CHANOINE PAVAILLER;AEP CINEMA LE FOYER;SNC SAGEC - CINE 32 VEO;FIXE;NON;418121;45.629307, 4.452451;;;69238;Saint-Symphorien-sur-Coise;3627;69;69103;Saint-Symphorien-sur-Coise;3627;06-autres communes et unités urbaines;;;;;OUI;E;JP;;;I;117;87;3;59,71882641;15,77017115;14,50183374;10,0091687;49;76,20721271;45.629307;4.452451
419912;GRAND ECRAN;24 AVENUE NATIONALE;CINETYR;SAINT LOUIS;FIXE;NON;419912;43.660752, -1.304343;;;40284;Saint-Vincent-de-Tyrosse;7661;40;40303;Saint-Vincent-de-Tyrosse;15408;06-autres communes et unités urbaines;;;;;OUI;E;JP;;;C;155;120;9;15,58248825;58,38074037;19,61414791;6,422623464;83;13,66971721;43.660752;-1.304343
421242;UGC TALENCE;ALLEE DU 7EME ART;UGC CINE CITE;UGC DIFFUSION;FIXE;OUI;421242;44.811682, -0.592543;;;33522;Talence;42171;33;33701;Bordeaux;904359;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;B;212;93;93;73,86449184;3,676286073;14,88080301;7,578419072;90;75,35759097;44.811682;-0.592543
422432;LE LEM;62 AV DU 8 MAI 1945;ASSOCIATION DIFFUSION EXPLOITATION CINEMATOGRAPHIQUE SUD EST;GROUPEMENT DES SALLES FAMILIALES DE LYON (GSF);FIXE;NON;422432;45.761019, 4.761288;;;69244;Tassin-la-Demi-Lune;21793;69;758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;C;JP;;;B;100;77;7;68,54388298;20,76462766;8,224734043;2,466755319;60;30,35239362;45.761019;4.761288
423061;REGAIN;3 MONTEE DU CHATEAU;ASSOCIATION CINEBOL;SARL MC4 DISTRIBUTION;FIXE;NON;423061;44.550873, 4.681776;;;7319;Le Teil;8449;7;551;Montélimar;55791;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;OUI;D;RDJP;;;B;174;145;4;37,37373737;62,62626263;0;0;96;0;44.550873;4.681776
423501;LE BEGO;AV DU 16 SEPTEMBRE 1947;ASSOCIATION MAISON DES JEUNES ET DE LA CULTURE;;FIXE;NON;423501;44.08886, 7.593211;;;6163;Tende;2174;6;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;R;59;51;1;41,82389937;54,82180294;0,838574423;2,51572327;14;4,018169113;44.08886;7.593211
424781;ST LOUIS;15 RUE DE LA CROIX;ASSOCIATION LE FOYER THEILLOIS;SARL GPCI;FIXE;NON;424781;48.265259, 0.690629;;;61484;Val-au-Perche;3737;61;61102;Le Theil;3737;06-autres communes et unités urbaines;;;;;OUI;E;JP;;;C;60;44;0;57,77904112;30,81296191;5,381845746;6,026151222;25;23,91510328;48.265259;0.690629
426761;LE ROC;IMMEUBLE LES EFFALEES;SOCIETE DES CINEMAS DU CHABLAIS;SARL CINEODE;FIXE;NON;426761;46.389621, 6.718783;;;74279;Thollon-les-Mémises;760;74;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;R;59;47;0;64,13536938;16,38464713;11,80354932;7,676434173;16;77,96120512;46.389621;6.718783
427312;CINEMA SAINT-LOUIS;1 IMPASSE DE L EVECHE;SYNDICAT D INITIATIVE DE THOUARCE;SAS CINE DIFFUSION;FIXE;NON;427312;47.267642, -0.502889;;;49345;Bellevigne-en-Layon;5783;49;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;E;;;;R;66;51;0;41,77255067;42,5811194;7,203612307;8,442717631;31;28,37341174;47.267642;-0.502889
428103;CINEMA;ZAC DU VAL CLARET;MONTAGNE CINE AUDIO;SARL MC4 DISTRIBUTION;FIXE;NON;428103;45.456559, 6.900294;;;73296;Tignes;2569;73;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;R;101;85;23;40,27714445;37,99716269;19,75730861;1,968384253;27;60,07751938;45.456559;6.900294
428483;LE NORMANDY;BD DU MIDI;LIGUE DE L' ENSEIGNEMENT DE BASSE-NORMANDIE;GENERIQUE;FIXE;NON;428483;48.763163, -0.732609;;;61486;Tinchebray-Bocage;4999;61;61104;Tinchebray;4999;06-autres communes et unités urbaines;;;;;OUI;E;;;;I;73;51;0;55,21736363;17,32798676;12,83304691;14,6216027;30;81,64852651;48.763163;-0.732609
428711;CINE PASSION;CINE PASSION;ASSOCIATION CINE PASSION EN PERIGORD;SNC SAGEC - CINE 32 VEO;ITINERANT;NON;428711;45.252655, 0.493333;;;24553;Tocane-Saint-Apre;1667;24;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;E;JP;;;R;77;41;1;30,3246102;60,76441895;7,102031281;1,808939569;42;8,822759368;45.252655;0.493333
428942;REX 1;RUE DU MARECHAL FOCH;ASSOCIATION POUR LA PROMOTION ET L'ANIMATION DU CINE A TONNEINS;SAINT LOUIS;FIXE;NON;428942;44.391294, 0.311793;;;47310;Tonneins;9014;47;47201;Tonneins;9853;06-autres communes et unités urbaines;;;;;OUI;E;RDJPPR;;;C;229;174;57;42,00092208;37,60565545;11,61825726;8,775165207;127;45,01306286;44.391294;0.311793
428961;CINEMA THEATRE;PLACE DE L HOTEL DE VILLE;VILLE DE TONNERRE;;FIXE;NON;428961;47.856492, 3.972991;;;89418;Tonnerre;4736;89;89202;Tonnerre;5337;06-autres communes et unités urbaines;;;;;OUI;E;JPPR;;;C;64;40;0;50,5679072;28,08119865;4,543257612;16,80763654;43;62,07104882;47.856492;3.972991
429951;LE ROYAL;2 ET 4 RUE DU DOCTEUR;ASSOCIATION CINEMA LE ROYAL - TOULON;;FIXE;NON;429951;43.124501, 5.96296;;;83137;Toulon;167479;83;757;Toulon;569793;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;A;RDPR;;;C;143;87;63;63,94236181;29,19621749;3,827535742;3,033884949;114;30,90735112;43.124501;5.96296
430261;LE CRATERE;95 GRANDE RUE SAINT MICHEL;ASSOCIATION CINEFOL 31;;FIXE;NON;430261;43.588909, 1.445984;;;31555;Toulouse;471941;31;31701;Toulouse;948433;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;A;RDJP;;;C;151;67;0;72,3551058;12,53449862;11,72953082;3,380864765;137;63,91444342;43.588909;1.445984
430446;GAUMONT WILSON;3 PLACE WILSON;GAUMONT;LES CINEMAS GAUMONT PATHE;FIXE;OUI;430446;43.60456, 1.44782;;;31555;Toulouse;471941;31;31701;Toulouse;948433;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;C;238;155;149;46,32313473;45,41062802;5,475040258;2,791196994;86;13,84863124;43.60456;1.44782
430886;LES ECRANS;4, PROMENADE DE LA FRATERNITÉ;SOCIETE DES CINEMAS DE L  OUEST;UGC DIFFUSION;FIXE;NON;430886;50.721235, 3.15888;;;59599;Tourcoing;96809;59;59702;Lille (partie française);1039397;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;B;83;49;47;32,52504512;52,36335029;11,20286342;3,908741174;17;17,53284252;50.721235;3.15888
430923;RESEAU SUD LUBERON;43 BOULEVARD DE VERDUN;BASILIC DIFFUSION;;ITINERANT;NON;430923;43.726077, 5.547136;;;84133;La Tour-d'Aigues;4196;84;84108;La Tour-d'Aigues;4196;06-autres communes et unités urbaines;;;;;NON;NON;;;;I;57;36;0;72,39932886;12,26030681;7,766059444;7,57430489;36;82,50239693;43.726077;5.547136
431023;AUDITORIUM EQUINOXE;6 - 8 RUE DE L'HOTEL DE VILLE;CINEODE;SARL CINEODE;FIXE;NON;431023;45.562468, 5.444145;;;38509;La Tour-du-Pin;7970;38;38304;La Tour-du-Pin;21762;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;OUI;D;;;;C;117;89;14;50,74224022;43,75843455;5,431848853;0,067476383;49;40,78947368;45.562468;5.444145
431604;LA PALETTE;37 RUE DE LA REPUBLIQUE;FOURNIER CHRISTOPHE CINEMA;;FIXE;NON;431604;46.562498, 4.912313;;;71543;Tournus;5663;71;71202;Tournus;5663;06-autres communes et unités urbaines;;;;;OUI;E;RDJPPR;;;I;127;76;0;67,37024854;7,766812866;16,06359649;8,799342105;85;79,64181287;46.562498;4.912313
433972;JACQUES TATI;29 BIS AV CHARLES DE GAULLE;ASSOCIATION TREMBLAYSIENNE POUR LE CINEMA;;FIXE;NON;433972;48.99649, 2.550261;;;93073;Tremblay-en-France;35381;93;851;Paris;10706072;02-Grande Couronne;;;;;OUI;C;RDJPPR;;;B;117;63;17;56,98988697;17,93337299;16,08447353;8,992266508;84;77,85008923;48.99649;2.550261
436962;PARADISO;3 RUE PASTEUR;IMA 3;SARL MC4 DISTRIBUTION;FIXE;NON;436962;45.297176, 5.483039;;;38517;Tullins;7655;38;38206;Tullins;8805;06-autres communes et unités urbaines;;;;;OUI;E;JP;;;C;84;72;1;56,00711955;30,34707802;7,950163156;5,695639276;33;26,9652922;45.297176;5.483039
438622;CINEMA LOUIS JOUVET;PLACE DE LA LIBERATION;VILLE D'UZERCHE;SNC SAGEC - CINE 32 VEO;FIXE;NON;438622;45.424402, 1.563016;;;19276;Uzerche;2889;19;19103;Uzerche;2889;06-autres communes et unités urbaines;;;;;OUI;E;;;;I;106;78;0;46,39037433;35,12700535;9,52540107;8,957219251;49;35,06016043;45.424402;1.563016
439061;L'ENTR'ACTES;RUELLE DES VIAUX;VAGNEY LOISIRS;;FIXE;NON;439061;48.008328, 6.71485;;;88486;Vagney;3949;88;88402;La Bresse;24384;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;OUI;D;;;;C;66;44;0;53,09011988;31,05622158;12,13311286;3,72054568;27;42,4865647;48.008328;6.71485
439503;LES VISITEURS DU SOIR;QUARTIER DE LA VIGNASSE;LES VISITEURS DU SOIR;SARL MC4 DISTRIBUTION;FIXE;NON;439503;43.641892, 7.006394;;;6152;Valbonne;13183;6;6701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;C;;;;B;77;50;0;52,49042146;39,56809474;3,55276907;4,388714734;67;25,28735632;43.641892;7.006394
439942;LUX;36 BD DU GENERAL DE GAULLE;LUX SCENE NATIONALE DE VALENCE;;FIXE;NON;439942;44.930191, 4.893946;;;26362;Valence;62479;26;651;Valence;129705;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;B;JPPR;;;C;84;26;18;49,38157081;44,24860853;6,246134818;0,123685838;72;10,21954236;44.930191;4.893946
440286;SALLE HENRI VERNEUIL;LA COUPIANE;POLYMAGES;SNC SAGEC - CINE 32 VEO;FIXE;NON;440286;43.131815, 5.988887;;;83144;La Valette-du-Var;23347;83;757;Toulon;569793;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;C;;;;B;135;97;0;57,69121813;36,81303116;3,583569405;1,912181303;72;17,73371105;43.131815;5.988887
441172;CINEMA VALMEINIER 1800;ESPACE CULTUREL LES ISLETTES;OFFICE DU TOURISME DE VALMEINIER;;FIXE;NON;441172;45.174957, 6.493547;;;73307;Valmeinier;510;73;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;R;102;75;34;46,14694335;50,83567022;2,019068985;0,998317443;40;21,21144139;45.174957;6.493547
442002;LE VANVES;12 RUE SADI CARNOT;VILLE DE VANVES;;FIXE;NON;442002;48.821779, 2.287439;;;92075;Vanves;27806;92;851;Paris;10706072;02-Grande Couronne;;;;;OUI;C;;;;B;94;71;1;49,47462088;41,72362218;7,472689752;1,329067192;67;23,59188928;48.821779;2.287439
442370;CINEMA CONFLUENCES VARENNES;PETIT FOSSARD;CINE MONTEREAU POINT COM;Montereau Point Com (Aubry);FIXE;OUI;442370;48.367677, 2.957289;;;77482;Varennes-sur-Seine;3429;77;77403;Montereau-Fault-Yonne;27606;03-Petite couronne;;;;;NON;NON;;;;B;182;121;111;59,67078189;28,39506173;4,938271605;6,995884774;67;14,40329218;48.367677;2.957289
444143;LES AMPHIS;RUE PIERRE COT;VILLE DE VAULX EN VELIN;;FIXE;NON;444143;45.789822, 4.917721;;;69256;Vaulx-en-Velin;47313;69;758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;C;JP;;;B;76;53;0;81,50581102;4,699343103;8,034360788;5,760485093;45;87,51894896;45.789822;4.917721
445201;FOYER RURAL;RUE DES MAQUISARDS;ASSOCIATION CINE SPECTACLES L'UXELLO;SNC SAGEC - CINE 32 VEO;FIXE;NON;445201;44.954501, 1.70171;;;46330;Vayrac;1291;46;155;Vayrac;2488;06-autres communes et unités urbaines;;;;;OUI;E;;;;C;124;95;0;43,76355748;51,1659436;1,545553145;3,52494577;66;4,636659436;44.954501;1.70171
446204;OBAULABA PLEIN AIR;46 AVENUE DE L'EUROPE;ORGANISATION CINEMATOGRAPHIQUE FAVARD;;ITINERANT;NON;446204;45.355735, -1.060588;;;33540;Vendays-Montalivet;2453;33;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;R;20;4;0;66,04670973;17,21445304;14,86476894;1,87406829;6;72,26520906;45.355735;-1.060588
446302;LE DIAPASON;14 RUE JEAN HOLWEG;COMMUNE DE VENDENHEIM;;FIXE;NON;446302;48.666901, 7.711243;;;67506;Vendenheim;5512;67;67701;Strasbourg (partie française);461101;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;B;14;14;0;80,02699055;15,92442645;0,944669366;3,10391363;9;26,31578947;48.666901;7.711243
447622;CAROUSSEL;12 PLACE CHEVERT;BLN MAJESTIC;BLN MAJESTIC (Lengrand);FIXE;OUI;447622;49.159325, 5.38635;;;55545;Verdun;18139;55;55401;Verdun;24283;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;OUI;D;;;;C;209;123;105;43,67609255;52,54498715;2,707797772;1,071122536;73;17,67780634;49.159325;5.38635
450575;CLUB 6;ESPACE VILLON;CINE 70;;FIXE;NON;450575;47.636582, 6.166288;;;70550;Vesoul;15058;70;70401;Vesoul;28707;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;NON;NON;;;;C;21;7;1;56,78279636;17,85365603;15,31010739;10,05344021;14;87,69076615;47.636582;6.166288
454032;CINE'FIL;PLACE SAINT JEAN;LE CINE FIL;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;FIXE;NON;454032;47.14704, -0.536932;;;49373;Lys-Haut-Layon;7858;49;49125;Vihiers;7858;06-autres communes et unités urbaines;;;;;OUI;E;;;;I;67;47;0;58,0676064;17,83221568;10,01779116;14,08238675;33;88,77788422;47.14704;-0.536932
454712;ARIANE;IMMEUBLE CERES;SNC GIPPA ET GILBERT;MAURIENNE;FIXE;NON;454712;45.244201, 6.263395;;;73318;Villarembert;249;73;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;R;56;43;17;61,01106531;17,81297461;13,03970493;8,136255153;11;52,96159688;45.244201;6.263395
455770;LE COLOMBIER;PLACE CHARLES DE GAULLE;COMMUNE D AVRAY;SARL GPCI;FIXE;NON;455770;48.824654, 2.18397;;;92077;Ville-d'Avray;11422;92;851;Paris;10706072;02-Grande Couronne;;;;;OUI;C;;;;B;114;78;0;67,00920859;20,43240358;7,713866275;4,844521553;61;40,37101295;48.824654;2.18397
456362;CINE BOR;RUE BOR;ASSOCIATION CINEFOL 31;;FIXE;NON;456362;43.398281, 1.715623;;;31582;Villefranche-de-Lauragais;4345;31;31114;Villefranche-de-Lauragais;4885;06-autres communes et unités urbaines;;;;;OUI;E;RDJP;;;C;177;142;0;59,55549057;17,07852025;9,431203392;13,93478579;102;77,01418336;43.398281;1.715623
456762;CINEMA D ART ROMAIN ROLLAND;18 RUE EUGENE VARLIN;THEATRE ROMAIN ROLLAND;;FIXE;NON;456762;48.793428, 2.363199;;;94076;Villejuif;56661;94;851;Paris;10706072;02-Grande Couronne;;;;;NON;NON;;;;B;67;53;2;41,12318841;53,07971014;3,442028986;2,355072464;39;7,880434783;48.793428;2.363199
457983;ESPACE CULTUREL;56BIS AVENUE CARNOT;COMMUNE DE VILLENEUVE LE ROI;;FIXE;NON;457983;48.735355, 2.416829;;;94077;Villeneuve-le-Roi;20732;94;851;Paris;10706072;02-Grande Couronne;;;;;NON;NON;;;;B;21;12;0;39,4136738;51,8246377;6,21458639;2,547102109;5;9,057315153;48.735355;2.416829
458401;CYRANO;9 BD DE LA MARINE;SARL MINAS;GRAND ECRAN;FIXE;NON;458401;44.408808, 0.704017;;;47323;Villeneuve-sur-Lot;22686;47;47401;Villeneuve-sur-Lot;48824;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;NON;NON;;;;C;103;86;59;32,29223158;57,86083473;7,158589089;2,688344604;30;8,53983819;44.408808;0.704017
460784;ZOLA;117 COURS EMILE ZOLA;ASSOCIATION POUR LE CINEMA;;FIXE;NON;460784;45.770555, 4.874404;;;69266;Villeurbanne;148665;69;758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;C;RDJPPR;;;B;216;83;3;92,51152074;0;0;7,488479263;169;64,40092166;45.770555;4.874404
461663;LE CASINO;13 RUE GUILLAUME BUDE;COMMUNE DE VILLIERS SUR MARNE;SARL GPCI;FIXE;NON;461663;48.826124, 2.542402;;;94079;Villiers-sur-Marne;28511;94;851;Paris;10706072;02-Grande Couronne;;;;;OUI;C;;;;B;125;93;1;24,01691087;59,40811953;12,45077315;4,124196444;69;13,6076041;48.826124;2.542402
462953;LE BASSELIN;PLACE CASTEL;COMMUNE DE VIRE;;FIXE;NON;462953;48.838655, -0.892968;;;14762;Vire Normandie;17650;14;14301;Vire;17650;06-autres communes et unités urbaines;;;;;OUI;E;RDJPPR;;;C;138;94;23;44,89851943;44,96257389;7,737779323;2,401127359;79;20,37481012;48.838655;-0.892968
463723;LES LUMIERES;ARCADES DES CITEAUX;SOCIETE D'ECONOMIE MIXTE VITROLLES ANIMATION;SARL MC4 DISTRIBUTION;FIXE;NON;463723;43.447301, 5.250042;;;13117;Vitrolles;34089;13;759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;C;RDJPPR;;;B;162;83;0;0;100;0;0;125;67,41996234;43.447301;5.250042
463931;3 CINES ROBESPIERRE;19 AVENUE MAXIMILIEN ROBESPIERRE;VILLE DE VITRY SUR SEINE;;FIXE;NON;463931;48.790948, 2.388152;;;94081;Vitry-sur-Seine;92531;94;851;Paris;10706072;02-Grande Couronne;;;;;OUI;C;RDJPPR;;;B;190;126;16;60,55710306;16,88022284;6,016713092;16,545961;115;89,13649025;48.790948;2.388152
464692;PASSRL LES ECRANS;RUE GEORGES CLEMENCEAU;LE ROYAL;;FIXE;NON;464692;45.365575, 5.589119;;;38563;Voiron;20529;38;38701;Grenoble;511598;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;C;;;;B;52;36;17;56,95770805;38,13096862;4,911323329;0;27;16,23465211;45.365575;5.589119
465920;SALLE DES FETES;SALLE DES FETES;FEDERATION DEPARTEMENTALE DES MAISONS DES JEUNES ET DE LA CULTUR;;ITINERANT;NON;465920;49.714863, 3.584145;;;2517;Montigny-sur-Crécy;341;2;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;E;;;;R;22;13;0;35,28421997;57,16649373;4,960879441;2,588406854;6;9,585237948;49.714863;3.584145
710250;LE QUAI DES ARTS;LA GARE;IMAGES ET SONS DES 3 PROVINCES;SNC SAGEC - CINE 32 VEO;FIXE;NON;710250;45.390497, 3.946964;;;42318;Usson-en-Forez;1500;42;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;E;RDJP;;;R;125;112;1;39,47049206;31,2747218;18,44839407;10,80639207;60;89,2990876;45.390497;3.946964
718750;KINEPOLIS BRETIGNY;5 RUE MICHELE MORGAN;KINEPOLIS PROSPECTION;KINEPOLIS;FIXE;OUI;718750;48.57924680000001, 2.2996356999999534;;;91103;Brétigny-sur-Orge;26215;91;851;Paris;10706072;03-Petite couronne;;;;;NON;NON;;;;B;205;110;106;52,49478277;27,14854866;14,68412066;5,672547904;36;68,48795295;48.57924680000001;2.2996356999999534
719400;SALLE ALAIN BASHUNG;PLACE DE LA LIBERTE;PANORAMIC;;FIXE;NON;719400;48.032408, 3.296723;;;89348;Saint-Julien-du-Sault;2402;89;89102;Saint-Julien-du-Sault;2825;06-autres communes et unités urbaines;;;;;NON;NON;;;;C;91;75;0;34,71273019;54,69274127;7,582434035;3,012094506;38;12,69376904;48.032408;3.296723
720000;POLE CULTUREL AUGUSTE ESCOFFIER;POLE CULTUREL AUGUSTE ESCOFFIER;COMMUNE DE VILLENEUVE LOUBET;SARL MC4 DISTRIBUTION;FIXE;NON;720000;43.658327, 7.12373;;;6161;Villeneuve-Loubet;14266;6;6701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;B;37;29;1;54,56811666;29,57746479;10,96846566;4,885952885;18;37,0933566;43.658327;7.12373
720250;MAJESTIC PALACE;ZAC DES PLAINES DE FIGUEROLLES;SOCIETE D  EXPLOITATION DU PALACE;SAS D'EXPLOITATION DU PALACE (Lavalée);FIXE;OUI;720250;43.43362, 5.050227;;;13056;Martigues;49403;13;759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;B;135;106;100;62,63157895;7,105263158;23,15789474;7,105263158;27;32,89473684;43.43362;5.050227
721500;CINEVILLE;6 ESPLANADE MARIE DE KERSTRAT;CINEVILLE;SAS CINE DIFFUSION;FIXE;OUI;721500;48.00072, -4.109877;;;29232;Quimper;63508;29;29501;Quimper;80005;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;OUI;D;;;;C;168;110;103;50,44688313;46,70211562;2,851001244;0;44;11,94705283;48.00072;-4.109877
721900;CGR VITROLLES;2 RUE GERARD TOULON;SOCIETE D EXPLOITATION CINEMATOGRAPHIQUE FILS;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;721900;43.437442, 5.25529;;;13117;Vitrolles;34089;13;759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;B;149;103;98;78,66666667;21,33333333;0;0;23;50,92063492;43.437442;5.25529
722080;LA PLEIADE;154 RUE DE LA MAIRIE;CINE-OFF;;FIXE;NON;722080;47.38634, 0.653023;;;37195;La Riche;10403;37;37701;Tours;353042;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;B;7;2;0;55,17737275;39,01592336;4,715747399;1,090956488;4;16,98086156;47.38634;0.653023
722240;MUCEM;7 PROMENADE ROBERT LAFFONT;MUSEE DES CIVILISATIONS DE L'EUROPE ET DE LA MEDITERRANEE;;FIXE;NON;722240;43.297725, 5.360374;;;13055;Marseille;861635;13;759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;C;7;0;0;46,7760075;32,04311153;5,295220244;15,88566073;4;33,95501406;43.297725;5.360374
