numCinema;nomCinema;adresseCinema;proprietaireCinema;programmateurCinema;genre;multiplexe;geolocalisation;nouvelleRegion;numDepartement;numCommune
364121;REX;24 AVENUE DES ARCADES;MICHEL GUY HENRI PIERRE;SARL MC4 DISTRIBUTION;FIXE;NON;44.194031, 5.94255;Provence-Alpes-Côte-d'Azur;4;4209
366992;LE PARIS;19 AV DU GENERAL DE GAULLE;VEO CINEMAS;SARL CINEODE;FIXE;NON;44.897861, 1.477417;Occitanie;46;46309
367871;ATLANTIC;PLACE ROBERT LASSALLE;PEI;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.753649, -1.327299;Nouvelle Aquitaine;40;40310
368723;ODYSSEE;3, RUE DES FRANCS BOURGEOIS;ODYSSEE;;FIXE;NON;48.582601, 7.745895;Grand-Est;67;67482
369792;UGC CINE CITE;25 ROUTE DU RHIN;UGC CINE CITE STRASBOURG;UGC DIFFUSION;FIXE;OUI;48.572723, 7.764957;Grand-Est;67;67482
370251;LE SULLY;22 BD JEANNE D ARC;SARL 2H;;FIXE;NON;47.765104, 2.374435;Centre - Val-de-Loire;45;45315
374082;LA FABRIQUE;RUE AMIRAL COURBET;COMMUNE DE SAINT- ASTIER;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.145584, 0.526425;Nouvelle Aquitaine;24;24372
374431;SAINT JOSEPH;11 PLACE DE L'EGLISE;FAMILLES RURALES FEDERATION REGIONALE DES PAYS DE LA LOIRE;;ITINERANT;NON;47.3292625, -0.6707131000000572;Pays de la Loire;49;49292
381152;LES YEUX D ELSA;11 BIS AVE JEAN JAURES;CENTRE D'ACTION CULTURELLE;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;FIXE;NON;48.799763, 2.067533;Ile-de-France;78;78545
381240;L'ESCALE;ALLEE RENE COULON;CINE-OFF;;FIXE;NON;47.419122, 0.653805;Centre - Val-de-Loire;37;37214
382423;L EXCELSIOR;26 28 QUAI SADI CARNOT;ASSOCIATION CINEMA D ART ET D'ESSAI;;FIXE;NON;48.284368, 6.952934;Grand-Est;88;88413
382660;ESPACE DES COLLINES;CINEMA;MAISON DES JEUNES ET DE LA CULTURE DU PAYS DE L'HERBASSE;GROUPEMENT DES SALLES FAMILIALES DE LYON (GSF);FIXE;NON;45.122686, 4.98172;Auvergne - Rhône-Alpes;26;26301
383599;VEO GRAND LUMIERE;RUE DE SAINT ETIENNE;VEO URFOL SAINT CHAMOND;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.472045, 4.505391;Auvergne - Rhône-Alpes;42;42207
384051;LE RIOUNET;AURON;CINEGIL;SARL CINEODE;FIXE;NON;44.225131, 6.93274;Provence-Alpes-Côte-d'Azur;6;6120
385823;CINE MOURGUET;15 RUE DESHAY;SON IMAGE RENCONTRES FIDESIENNES;;FIXE;NON;45.73594, 4.79997;Auvergne - Rhône-Alpes;69;69202
386264;LE REGENT;16 RUE DE L'INDEPENDANCE;ASSOCIATION CINE PASSION;;FIXE;NON;43.108339, 0.718892;Occitanie;31;31483
387142;CINÉ LA MOUCHE;8, RUE DES ECOLES;COMMUNE DE SAINT GENIS LAVAL;;FIXE;NON;45.696745, 4.795075;Auvergne - Rhône-Alpes;69;69204
388971;C 2 L;25/27/29 RUE DU VIEUX MARCHE;SOCIETE ETABLISSEMENTS JOUSSEAUME;UGC DIFFUSION;FIXE;NON;48.896605, 2.090977;Ile-de-France;78;78551
393253;LE SELECT;BOULEVARD VICTOR HUGO;LES ECRANS LUZIENS;;FIXE;NON;43.388314, -1.659851;Nouvelle Aquitaine;64;64483
393312;CINE MONTS;58 RUE DU GENERAL DE GAULLE;AEP COUSINS DE MONTS;SARL GPCI;FIXE;NON;46.793577, -2.061566;Pays de la Loire;85;85234
394522;CINE LAUDON;ROUTE DE L EGLISE;CENTRE DEPARTEMENTAL DE PROMOTION DU CINEMA;;FIXE;NON;45.832006, 6.161597;Auvergne - Rhône-Alpes;74;74242
395671;KINEPOLIS;10 AV PAUL LANGEVIN;KINEPOLIS SAINT JULIEN LES METZ;KINEPOLIS;FIXE;OUI;49.133075, 6.200124;Grand-Est;57;57616
395720;SALLE DES FETES;SALLE DES FETES;ASSOCIATION DU CINEMA LE FOYER;SNC SAGEC - CINE 32 VEO;ITINERANT;NON;45.319731, 4.616216;Auvergne - Rhône-Alpes;42;42246
395872;CINE BOURSE;PLACE LENINE;ETABLISSEMENT PUBLIC DE COOPERATION CULTURELLE VIENNE GLANE;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.887637, 0.903224;Nouvelle Aquitaine;87;87154
396151;JEANNE MOREAU;67 RUE DE BEAUVAIS;ASSOCIATION IMAGE ET SON DU PLATEAU PICARD;SARL GPCI;FIXE;NON;49.505347, 2.430243;Hauts-de-France;60;60581
396502;LE LARY;ALLEE DU CORPS FRANC POMMIES;CHENEAUX JEAN PAUL LOUIS;;FIXE;NON;42.815993, 0.320259;Occitanie;65;65388
399341;FAMILIAL;BD DE LA PLAGE;COMMUNE DE SAINT LUNAIRE;SAS CINE DIFFUSION;FIXE;NON;48.634794, -2.105848;Bretagne;35;35287
399681;LE VAUBAN;10 BD DE LA TOUR D AUVERGNE;ASSOCIATION CINEMA LE VAUBAN;SAS CINE DIFFUSION;FIXE;NON;48.651576, -2.00345;Bretagne;35;35288
403681;CINEMA PARADISO;PLACE DE LA MAIRIE;CINEMA PARADISO;SARL MC4 DISTRIBUTION;FIXE;NON;45.660214, 4.558851;Auvergne - Rhône-Alpes;69;69227
404350;SALLE JEAN GABIN;PLACE FELIX FAURE;SARL DES CINEMAS DE LA ROSIERE;LES CINEMAS GAUMONT PATHE;ITINERANT;NON;44.073396, 7.263839;Provence-Alpes-Côte-d'Azur;6;6127
406333;ESPACE CULTUREL LE SAVOIE;16 AV DE LA REPUBLIQUE;CINEMA ET CULTURE MAURIENNE;SARL MC4 DISTRIBUTION;FIXE;NON;45.21706, 6.474053;Auvergne - Rhône-Alpes;73;73261
406812;CINES CARNE;PLACE MARCEL CARNE;ESPACE MARCEL CARNE;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;FIXE;NON;48.637713, 2.320768;Ile-de-France;91;91570
407140;SALLE DES FETES;SALLE DES FETES;QUERCIMAGES;;ITINERANT;NON;44.203862, 1.018776;Occitanie;82;82168
407229;CINE PRESQU'ILE;4 AVENUE ANNE DE BRETAGNE;CINEMA CULTURE LOISIRS DE LA PRESQU' ILE;SARL GPCI;FIXE;NON;47.331071, -2.426378;Pays de la Loire;44;44069
410232;CINE PHIL;RUE DE LA CURE;ASSOCIATION CINE PHIL;SARL GPCI;FIXE;NON;47.037392, -1.641091;Pays de la Loire;44;44188
412061;REXY;9 RUE DE L EGLISE;CINEMA LE REXY;GENERIQUE;FIXE;NON;49.016764, -0.043436;Normandie;14;14654
413157;CGR SAINT QUENTIN;QUAI GAYANT;SAPEC;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;49.84044, 3.292065;Hauts-de-France;2;2691
416021;FLORIDA;65 QUAI DES FLEURS;ECRAN SAVINOIS;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.87583, -0.681096;Nouvelle Aquitaine;17;17397
416622;MEDIA 7;PLACE DE L'HOTEL DE VILLE;OFFICE DU TOURISME DE SAINT SEVER CAP DE GASCOGNE;CINE LANDES;FIXE;NON;43.758985, -0.574071;Nouvelle Aquitaine;40;40282
418651;LE CINEMATOGRAPHE;PLACE DE LA MAIRIE;COMMUNE DE SAINTE TULLE;SARL MC4 DISTRIBUTION;FIXE;NON;43.786667, 5.762877;Provence-Alpes-Côte-d'Azur;4;4197
421203;NOUVEL ESPACE CULTUREL;NOUVEL ESPACE CULTUEL;AMIS DU BON CINEMA;;ITINERANT;NON;45.474022, 4.380177;Auvergne - Rhône-Alpes;42;42275
421204;CENTRE CULTUREL COMMUNAL LE SOU;RUE ROMAIN ROLLAND;VILLE DE LA TALAUDIERE;;FIXE;NON;45.482487, 4.429981;Auvergne - Rhône-Alpes;42;42305
421932;REX;46 RUE MONGE;JOURCIN DIDIER;SARL CINEPROFILMS;FIXE;NON;43.806585, 4.660803;Provence-Alpes-Côte-d'Azur;13;13108
423382;MODERN CINE;1, RUE DU 8 MAI;LES TOILES DU NORD;SARL GPCI;FIXE;NON;50.527126, 3.168609;Hauts-de-France;59;59586
423422;CINE TENCE;8 RUE DE ST AGREVE;CINE-TENCE;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.114054, 4.290647;Auvergne - Rhône-Alpes;43;43244
426151;VARIETES;10 RUE JULES FERRY;ROUEFF GERARD;;FIXE;NON;47.881078, 6.765526;Grand-Est;88;88468
426463;LE CLAIR;4 AVENUE DU GENERAL LECLERC;SARL CINE LIMOUSIN QUERCY PERIGORD;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.413265, 0.918749;Nouvelle Aquitaine;24;24551
427042;LE PARNAL;GRAND RUE;ASSOCIATION DU CINEMA LE PARNAL;;FIXE;NON;45.99595, 6.239124;Auvergne - Rhône-Alpes;74;74282
427363;FAMILIA;7 PLACE DU BOEL;AEP LA DURANDAL;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;FIXE;NON;46.977963, -0.211033;Nouvelle Aquitaine;79;79329
427861;LE NORMANDY;PLACE DU GENERAL DE GAULLE;ORGANISATION MANIFESTATIONS ACTION CULTURELLE CINEMATOGRAPHIQUE;GENERIQUE;FIXE;NON;48.985746, -0.478263;Normandie;14;14689
428921;CINE REX;13 RUE DE L'EGLISE;CINE REX;SUD CINE;FIXE;NON;45.966024, -0.705655;Nouvelle Aquitaine;17;17448
430243;AMERICAN COSMOGRAPH 1;24 RUE MONTARDY;UTOPIA LATIN;;FIXE;NON;43.604016, 1.446784;Occitanie;31;31555
433913;LE CRISTAL;99 AVENUE BEAUPREAU;SECIC;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.796268, -1.166123;Nouvelle Aquitaine;17;17452
433975;PATHE;RUE DES BUISSONS;PATHE AEROVILLE;LES CINEMAS GAUMONT PATHE;FIXE;OUI;48.991044, 2.524032;Ile-de-France;93;93073
436927;VEO GRAND PALACE;AVENUE DE VENTADOUR;VEO TULLE;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.272941, 1.776816;Nouvelle Aquitaine;19;19272
438631;CAPITOLE;11 RUE XAVIER SIGALON;ATMOSPHERE ATMOSPHERE;;FIXE;NON;44.014623, 4.419527;Occitanie;30;30334
439295;LE FLORIAN;ALLEE SAINT QUENIN;REGAIN;SARL MC4 DISTRIBUTION;FIXE;NON;44.244391, 5.067667;Provence-Alpes-Côte-d'Azur;84;84137
439745;Cinéma LE SPLENDID;RUE DE LA FACE;MC4  DISTRIBUTION;SARL MC4 DISTRIBUTION;FIXE;NON;45.44673400000001, 6.975815000000011;Auvergne - Rhône-Alpes;73;73304
440044;GAUMONT;AV DES ALPES ET RUE DU DAUPHINE;GAUMONT;LES CINEMAS GAUMONT PATHE;FIXE;OUI;50.339838, 3.514954;Hauts-de-France;59;59606
441063;LES GENTIANES;AVENUE DE LA VALLEE D'OR;AEP DE  VALLOIRE;;FIXE;NON;45.164163, 6.429287;Auvergne - Rhône-Alpes;73;73306
441261;TRIANON;4 RUE PALAIS DE JUSTICE;CHAMPALAUNE BRUNO MAURICE GERARD;;FIXE;NON;49.508042, -1.47082;Normandie;50;50615
442861;LE MELEZE;COURS G.ROHNER;SAVOY CINEMA;;FIXE;NON;44.569752, 6.68318;Provence-Alpes-Côte-d'Azur;5;5177
444330;L'ANTARES;1, PLACE DU COEUR BATTANT;VILLE DE VAUREAL;;FIXE;NON;49.030119, 2.021182;Ile-de-France;95;95637
448802;ESPACE MAURICE BEJART;3 BLVD ANDRE MALRAUX;COMMUNE DE VERNEUIL SUR SEINE;SARL GPCI;FIXE;NON;48.979213, 1.97461;Ile-de-France;78;78642
449133;CENTRE CULTUREL;SALLE LOUIS NODON;ECRAN VILLAGE;;ITINERANT;NON;44.996549, 4.552256;Auvergne - Rhône-Alpes;7;7129
449702;UGC ROXANE;6 RUE ST SIMON;ROXANE;UGC DIFFUSION;FIXE;NON;48.803954, 2.133847;Ile-de-France;78;78646
450271;PICCOLI PICCOLO;PLACE PAPILLON;ASSOCIATION VERVINS CINE VIDEO;SARL CINEODE;FIXE;NON;49.833134, 3.902529;Hauts-de-France;2;2789
450871;LES VARIETES;AVENUE DES MARTYRS;CENTRE SOCIAL RURAL EMILE MEUNIER;SARL MC4 DISTRIBUTION;FIXE;NON;44.532911, 5.816268;Provence-Alpes-Côte-d'Azur;5;5179
454504;ESPACE ARAGON;19 BIS BD JULES FERRY;ESPACE ARAGON;;FIXE;NON;45.238286, 5.888231;Auvergne - Rhône-Alpes;38;38547
456493;LES 400 COUPS SALLE;60 RUE DE LA BARMONDIERE;ASSOCIATION DIFFUSION EXPLOITATION CINEMATOGRAPHIQUE SUD EST;;FIXE;NON;45.989404, 4.716509;Auvergne - Rhône-Alpes;69;69264
463353;CALYPSO A;38 RUE VICTOR BASCH;SAEM DE RENOVATION URBAINE & RESTAURATION IMMOBIL VIRY CHATILLON;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;FIXE;NON;48.681815, 2.379391;Ile-de-France;91;91687
465651;SALLE DU COLLEGE;VOUNEUIL  VIENNE SLE DU COLLEGE;CENTRE REGIONAL DE PROMOTION DU CINEMA;SNC SAGEC - CINE 32 VEO;ITINERANT;NON;46.716996, 0.536753;Nouvelle Aquitaine;86;86298
467301;SALLE GERARD PHILIPE;22 RUE LOUIS LEJEUNE;ASSOCIATION CINEMA GERARD PHILIPE;ENT. REG. CIN. NORD PAS DE CALAIS;FIXE;NON;50.68623, 3.14461;Hauts-de-France;59;59646
469500;CINEMA GRENETTE;PLACE DE LA VICTOIRE;COMMUNE DE YSSINGEAUX;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.143821, 4.124759;Auvergne - Rhône-Alpes;43;43268
701400;SUPERDEVOLUY REX;LE BOIS D'AUROUZE;CINEODE;SARL CINEODE;ITINERANT;NON;44.6771389, 5.926679000000036;Provence-Alpes-Côte-d'Azur;5;5139
715100;CINEVAL;PLACE DU 8 MAI 1945;ASSOCIATION DU CINEMA DE VAUGNERAY;SARL MC4 DISTRIBUTION;FIXE;NON;45.736994, 4.657674;Auvergne - Rhône-Alpes;69;69255
715700;AUDITORIUM;ROUTE DU CENTRE;CENTRE DEPARTEMENTAL DE PROMOTION DU CINEMA;;FIXE;NON;45.398217, 6.56643;Auvergne - Rhône-Alpes;73;73015
720500;CINE FESTIVAL;3 AVENUE DE VERDUN;CINEMA MODERNE;;FIXE;NON;45.961254, 5.356402;Auvergne - Rhône-Alpes;1;1004
720551;MA JESTIC - ESPACE DES LUMIERES;16 RUE COURVOISIER;CINE 70;SARL CINE 70 (Turpin);FIXE;OUI;47.634045, 6.139787;Bourgogne - Franche-Comté;70;70550
720650;CINE LUMIERE;RUE DE LA SOCIETE FRANCAISE;CINE LUMIERE;CVL;FIXE;NON;47.22562, 2.057905;Centre - Val-de-Loire;18;18279
720800;LES TOILES DU LAC;14 RUE DANIEL ROPS;J F R S A S;SAS JFR (Roupioz);FIXE;OUI;45.693031, 5.895383;Auvergne - Rhône-Alpes;73;73008
721100;AMPHI;1 ALLEE DES BROTTEAUX;LE PARIS;SARL LE PARIS (Bouquet);FIXE;OUI;46.209005, 5.230481;Auvergne - Rhône-Alpes;1;1053
721750;CGR ALBI;PLACE DE L'AMITIE ENTRE LES PEUP;CAP CINEMA ALBI;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;43.923796, 2.144604;Occitanie;81;81004
722000;LA MUSE;ROUTE DE LAVAUR;EIDOS;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.961546, 1.342434;Occitanie;82;82025
723560;LA BALEINE;59 Cours Julien;SHELLAC EXPLOITATION;;FIXE;NON;43.2936968, 5.383868200000052;Provence-Alpes-Côte-d'Azur;13;13055
723760;PATHE;21 PLACE DU GRAND OUEST;PATHE MASSY;LES CINEMAS GAUMONT PATHE;FIXE;OUI;48.724173, 2.262676;Ile-de-France;91;91377
724600;CINEVILLE;3 RUE CHARLES VANEL;CINEVILLE;SAS CINE DIFFUSION;FIXE;NON;48.065518, -1.626459;Bretagne;35;35352
724640;LE BORDEAU;18 RUE DE GENEVE;COMMUNE DE SAINT-GENIS-POUILLY;;FIXE;NON;46.242665, 6.021223;Auvergne - Rhône-Alpes;1;1354
483;ENTREPOT;7 ET 9 RUE FRANCIS DE PRESSENSE;MANUFACTURE A FILMS;;FIXE;NON;48.83393, 2.31652;Ile-de-France;75;75114
721;MK2 ODEON COTE SAINT-MICHEL;7 RUE HAUTEFEUILLE;LES CINEMAS PATHE GAUMONT;SA MK2 VISION;FIXE;NON;48.852188, 2.342788;Ile-de-France;75;75106
751;ST ANDRE DES ARTS;30 RUE ST ANDRE DES ARTS;SOCIETE CINEMA SAINT ANDRE DES ARTS;;FIXE;NON;48.853361, 2.34211;Ile-de-France;75;75106
803;Bretagne;73 BD DU MONTPARNASSE;CINEMAS RYTMANN SAS;;FIXE;NON;48.843752, 2.324925;Ile-de-France;75;75106
883;CHRISTINE CINEMA CLUB;4 RUE CHRISTINE;TRIOMPH CINEMA;;FIXE;NON;48.854455, 2.340132;Ile-de-France;75;75106
2543;MAC MAHON;5/7 AV MAC MAHON;CINEMA MAC MAHON;;FIXE;NON;48.875715, 2.294655;Ile-de-France;75;75117
3211;LE CINEMA DES CINEASTES;7 AVENUE DE CLICHY;SARL DES AUTEURS REALISATEURS PRODUCTEURS ARP;SARL MC4 DISTRIBUTION;FIXE;NON;48.884303, 2.326888;Ile-de-France;75;75117
3222;PATHE WEPLER;132 -140 BOULEVARD DE CLICHY;LES CINEMAS PATHE GAUMONT;LES CINEMAS GAUMONT PATHE;FIXE;OUI;48.883938, 2.328034;Ile-de-France;75;75118
5861;MK2 BASTILLE COTE BEAUMARCHAIS;3 BD R LENOIR 4/6 BD BEAUMARCHAI;MK2 CINEMAS;SA MK2 VISION;FIXE;NON;48.854674, 2.369381;Ile-de-France;75;75111
7711;GAUMONT MONTPARNOS;16 18 RUE D ODESSA;CINEMAS RYTMANN SAS;LES CINEMAS GAUMONT PATHE;FIXE;NON;48.841914, 2.324596;Ile-de-France;75;75114
8132;GAUMONT ALESIA;73 AVENUE DU GENERAL LECLERC;GAUMONT;LES CINEMAS GAUMONT PATHE;FIXE;OUI;48.828166, 2.327463;Ile-de-France;75;75114
8531;LE GRAND ACTION;5 RUE DES ECOLES;ACTION RIVE GAUCHE;;FIXE;NON;48.847537, 2.352122;Ile-de-France;75;75105
9452;LE LOUXOR;170 BOULEVARD DE MAGENTA;CINELOUXOR;SARL EXHANTHUS;FIXE;NON;48.883487, 2.349853;Ile-de-France;75;75110
9700;PATHE BEAUGRENELLE;7 RUE LINOIS;PATHE BEAUGRENELLE;LES CINEMAS GAUMONT PATHE;FIXE;OUI;48.848895, 2.282585;Ile-de-France;75;75115
10184;REX;26 PLACE CLEMENCEAU;RD DIFFUSION;;FIXE;NON;50.108677, 1.834667;Hauts-de-France;80;80001
11854;CINEMA DE L'ESPACE;AVENUE ROOSEVELT;ASSOCIATION DU CINEMA DE LA PLAGE;;FIXE;NON;49.048659, -1.595352;Normandie;50;50003
12101;L AIGLON;7 RUE DU DOCTEUR ROUYER;CINEMA L' AIGLON (EX CASINO DE JOINVILLE SARL);SARL NORD OUEST EXPLOITATION CINEMA;FIXE;NON;48.762976, 0.62734;Normandie;61;61214
12572;LE GOELAND;RUE DU GL LECLERC ET RUE PASTEUR;SOCIETE CINEMATOGRAPHIQUE LUCONNAISE;SUD CINE;FIXE;NON;46.332847, -1.303138;Pays de la Loire;85;85001
13413;CEZANNE;1 RUE MARCEL GUILLAUME;LE CEZANNE;LES CINEMAS GAUMONT PATHE;FIXE;OUI;43.525387, 5.446893;Provence-Alpes-Côte-d'Azur;13;13001
15682;SALLE POLYVALENTE;SALLE POLYVALENTE;CINEAMBUL 72;;ITINERANT;NON;47.983405, 0.148339;Pays de la Loire;72;72003
19702;IDEAL CINEMA;10 RUE EMILE VAMBROUK;FESTIVE ET CINEMATOGRAPHIQUE ANICHOISE;;FIXE;NON;50.33114, 3.252155;Hauts-de-France;59;59008
19983;CINE ACTUEL MJC;3 RUE DU 8 MAI;MJC CENTRE ANNEMASSE;;FIXE;NON;46.191752, 6.231982;Auvergne - Rhône-Alpes;74;74012
20203;NACELLES;BD DE L EUROPE;BAUCINE;;FIXE;NON;45.242757, 4.670325;Auvergne - Rhône-Alpes;7;7010
20672;CASINO;6 ET 8 BD DU 24 AOUT;LA COTENTINE;;FIXE;NON;43.57983, 7.122516;Provence-Alpes-Côte-d'Azur;6;6004
20931;LE SELECT;10 AV DIVISION LECLERC;CENTRE CULTUREL MUNICIPAL D'ANTONY;;FIXE;NON;48.753029, 2.304782;Ile-de-France;92;92002
22634;JEAN VILAR;1 RUE PAUL SIGNAC;COMMUNE D ARCUEIL;;FIXE;NON;48.801352, 2.330702;Ile-de-France;94;94003
23301;JEAN GABIN;12-14 BOULEVARD LEON FEIX;COMMUNAUTE D AGGLOMERATION ARGENTEUIL BEZONS;;FIXE;NON;48.946909, 2.249331;Ile-de-France;95;95018
23323;LE FIGUIER BLANC;3TER RUE GREGOIRE COLLAS;COMMUNAUTE D AGGLOMERATION ARGENTEUIL BEZONS;;FIXE;NON;48.943679, 2.24855;Ile-de-France;95;95018
23561;L'ARGENTIS;PLACE NICOLAS LEBLANC;LES AMIS DU CINEMA;;FIXE;NON;47.558659, 2.446881;Centre - Val-de-Loire;18;18011
23933;FEMINA;8 BD EMILE ZOLA;LE CAPITOLE;SARL CINEPROFILMS;FIXE;NON;43.674097, 4.627703;Provence-Alpes-Côte-d'Azur;13;13004
23951;ACTES SUD LE MEJAN;23 QUAI MARX DORMOY;LE CAPITOLE;;FIXE;NON;43.678479, 4.624726;Provence-Alpes-Côte-d'Azur;13;13004
26180;SALLE POLYVALENTE;ESPACE VEZINOIS;MONDES ET MULTITUDES;;ITINERANT;NON;44.174083, 2.607518;Occitanie;12;12011
26402;LA LOCOMOTIVE;PLACE DE L'ANCIENNE GARE;DORMOY SEBIRE AUDREY;;FIXE;NON;47.546509, -2.910816;Bretagne;56;56005
29563;CINE AUDUN;31 RUE LECLERC;MAISON DES JEUNES ET DE LA CULTURE D'AUDUN LE TICHE;;FIXE;NON;49.470467, 5.957243;Grand-Est;57;57038
30482;CHANTECLER;25 BD DES FONTAINES;ANCELOT PHILIPPE MARCEL;;FIXE;NON;49.770863, 1.753271;Normandie;76;76035
32771;L EMPIRE;JARDIN DE L HOTEL DE VILLE;COMMUNE D'AUXONNE;;FIXE;NON;47.193943, 5.404892;Bourgogne - Franche-Comté;21;21038
33122;VAUBAN;1 RUE DU MARECHAL FOCH;COMMUNE D'AVALLON;;FIXE;NON;47.490254, 3.909327;Bourgogne - Franche-Comté;89;89025
33772;UTOPIA REPUBLIQUE (UTOPIA 5);5 RUE FIGUIERE;FELICITE FILMS;;FIXE;NON;43.947217, 4.806805;Provence-Alpes-Côte-d'Azur;84;84007
33912;LE FAMILIA;RUE EDOUARD DEPRET;ASSOCIATION GESTION CINEMA FAMILIA;;FIXE;NON;50.408702, 2.824662;Hauts-de-France;62;62065
34482;CASINO;ALLEES DU COULOUBRET;SOCIETE DU CASINO D'AX LES THERMES;SNC SAGEC - CINE 32 VEO;FIXE;NON;42.72135, 1.838852;Occitanie;9;9032
35872;REX;RUE LASSUS NESTIER;CINEMAS REX;IMAGO;FIXE;NON;42.788987, 0.591188;Occitanie;31;31042
35953;THEATRE VICTOR HUGO;14 AV VICTOR HUGO;COMMUNE DE BAGNEUX;;FIXE;NON;48.804045, 2.321692;Ile-de-France;92;92007
36013;LE CIN'HOCHE;6 RUE HOCHE;ASSOCIATION BAGNOLETAISE DU CINEMA;;FIXE;NON;48.869237, 2.417029;Ile-de-France;93;93006
36071;CASINO DU LAC;6 AVENUE ROBERT  COUSIN;SOGECOM - CASINO DE BAGNOLES DE L  ORNE;;FIXE;NON;48.557714, -0.418487;Normandie;61;61483
37350;CINE TOILE;2 RUE DES COLOMBES;CINEMA CONFLUENCES MENNECY;;FIXE;NON;48.528643, 2.388787;Ile-de-France;91;91045
38501;CINEMA DE BARAQUEVILLE;PLACE RENE CASSIN;LES LUMIERES DE LA VILLE;SNC SAGEC - CINE 32 VEO;FIXE;NON;44.277667, 2.43172;Occitanie;12;12056
39131;LE REFUGE;LE REFUGE;ASSOCIATION LE PARVIS SCENE NATIONALE TARBES PYRENEES;;FIXE;NON;42.8964384, 0.06247450000000754;Occitanie;65;65481
39442;L ODEON;RUE BARRI;POLYMAGES;;FIXE;NON;43.558187, 6.006581;Provence-Alpes-Côte-d'Azur;83;83012
39474;COLISEE;15 RUE NOTRE-DAME;LES OISEAUX;;FIXE;NON;48.775088, 5.160512;Grand-Est;55;55029
39662;SELECT;AV DE LA REPUBLIQUE;CHAMPALAUNE BRUNO MAURICE GERARD;;FIXE;NON;49.380918, -1.77881;Normandie;50;50031
41142;REGENT;5  TER RUE CESAR CAMPINCHI;SOCIETE INSULAIRE CINEMATOGRAPHIQUE LE REGENT;SARL MC4 DISTRIBUTION;FIXE;NON;42.697652, 9.448441;Corse;2B;2B033
42841;VOG;14 RUE DU PALAIS DE JUSTICE;BAZAS CULTURE CINEMA;SNC SAGEC - CINE 32 VEO;FIXE;NON;44.432356, -0.21416;Nouvelle Aquitaine;33;33036
44005;SALLE DE LA CHAUDANNE;RUE DE LA FONDERIE;OFFICE DE TOURISME D'ARECHES BEAUFORT;SARL MC4 DISTRIBUTION;FIXE;NON;45.717264, 6.575641;Auvergne - Rhône-Alpes;73;73034
44042;CINEMA DE BEAUFORT EN VALLEE;PLACE NOTRE DAME;GRAND ECRAN;SAS CINE DIFFUSION;FIXE;NON;47.440442, -0.217892;Pays de la Loire;49;49021
44239;COUR DE L'ECOLE;COUR DE L'ECOLE;VILLERMAUX CYRILLE JOSEPH GERARD;;ITINERANT;NON;44.368236, 4.268552;Auvergne - Rhône-Alpes;7;7028
45132;BEAUMONT PALACE;6 AV ANATOLE FRANCE;COMMUNE DE BEAUMONT SUR OISE;SARL GPCI;FIXE;NON;49.141412, 2.283076;Ile-de-France;95;95052
48503;ARLEQUIN;ESPACE BAUDIN;CINE L'ARLEQUIN;SARL MC4 DISTRIBUTION;FIXE;NON;45.759249, 5.690752;Auvergne - Rhône-Alpes;1;1034
50151;CYRANO;2 PLACE DES CARMES;SOBAMA;STE D'EXPLOITATION GRAND ECRAN (FRIDMAN);FIXE;OUI;44.853174, 0.486443;Nouvelle Aquitaine;24;24037
51261;CINE 89;COURS MIRABEAU;ASS FORUM DES JEUNES ET DE LA CULTURE;SARL MC4 DISTRIBUTION;FIXE;NON;43.476136, 5.167368;Provence-Alpes-Côte-d'Azur;13;13014
52532;FOYER RURAL;FOYER RURAL;BOULARAND CHRISTIAN MICHEL;SNC SAGEC - CINE 32 VEO;ITINERANT;NON;45.512152, 2.93212;Auvergne - Rhône-Alpes;63;63038
54292;LA BARBACANE;PLACE DU 8 MAI 1945;SYNDICAT INTERCOMMUNAL DE GESTION DES ACTIVITES DU CENTRE CULTUR;SARL GPCI;FIXE;NON;48.855732, 1.875104;Ile-de-France;78;78062
54604;MONCINE;3 CARREFOUR DE L'HOURS;MULTICINES PYRENEES SARL;SARL MULTICINES PYRENNEENS (Xavier-Menou);FIXE;OUI;43.342559, 3.212618;Occitanie;34;34032
54891;ROYAL;8 AV DU MARECHAL FOCH;ROYAL CINEMA DE BIARRITZ;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.481231, -1.559098;Nouvelle Aquitaine;64;64122
