numCinema;nomCinema;adresseCinema;proprietaireCinema;programmateurCinema;genre;multiplexe;geolocalisation;nouvelleRegion;numDepartement;numCommune;nomCommune
721900;CGR VITROLLES;2 RUE GERARD TOULON;SOCIETE D EXPLOITATION CINEMATOGRAPHIQUE FILS;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;43.437442, 5.25529;Provence-Alpes-Cote-d'Azur;13;13117;Vitrolles
722080;LA PLEIADE;154 RUE DE LA MAIRIE;CINE-OFF;;FIXE;NON;47.38634, 0.653023;Centre - Val-de-Loire;37;37195;La Riche
722240;MUCEM;7 PROMENADE ROBERT LAFFONT;MUSEE DES CIVILISATIONS DE L'EUROPE ET DE LA MEDITERRANEE;;FIXE;NON;43.297725, 5.360374;Provence-Alpes-Cote-d'Azur;13;13055;Marseille
722720;STUDIO 53;AVENUE DE L'AGORA;ASSOCIATION CINE PASSION EN PERIGORD;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.182708, 0.762663;Nouvelle Aquitaine;24;24053;Boulazac Isle Manoire
723800;CGR VILLEFRANCHE SUR SAONE;193 RUE DE LA QUARANTAINE;FRANCHEMOND;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;45.989161, 4.724226;Auvergne - Rhone-Alpes;69;69264;Villefranche-sur-Saône
723840;LA PARENTHESE;46 RUE DESLANDES;CINE-OFF;;FIXE;NON;47.345608, 0.608054;Centre - Val-de-Loire;37;37018;Ballan-Mire
724280;CINEMA DE VAUJANY;PLACE DU TeLePHeRIQUE;COMMUNE DE VAUJANY;;FIXE;NON;45.164059, 6.089026;Auvergne - Rhone-Alpes;38;38527;Vaujany
724840;SALLE DE PROJECTION SPECTACLE DU GRENIER DE MONSIEUR;RUE DU GRENIER;BENAC HERVE;;FIXE;NON;44.182478, 2.786721;Occitanie;12;12307;Curan
35;BALZAC;1 RUE BALZAC;CINELBA;;FIXE;NON;48.872431, 2.299525;Ile-de-France;75;75108;Paris 8e Arrondissement
481;GAUMONT PARNASSE;3 RUE D'ODESSA;PARAFRANCE COMMUNICATION;LES CINEMAS GAUMONT PATHE;FIXE;OUI;48.843074, 2.324424;Ile-de-France;75;75114;Paris 14e Arrondissement
531;MK2 BEAUBOURG;50 RUE RAMBUTEAU;MK2 CINEMAS;SA MK2 VISION;FIXE;NON;48.861555, 2.352217;Ile-de-France;75;75103;Paris 3e Arrondissement
801;MK2 PARNASSE;11 RUE JULES CHAPLAIN;MK2 CINEMAS;SA MK2 VISION;FIXE;NON;48.842813, 2.330525;Ile-de-France;75;75106;Paris 6e Arrondissement
1392;L'ARCHIPEL;17 BD DE STRASBOURG;PARIS CINE;;FIXE;NON;48.870455, 2.35466;Ile-de-France;75;75110;Paris 10e Arrondissement
2251;MAJESTIC PASSY;18 - 20 RUE DE PASSY;LES ECRANS DE PARIS;;FIXE;NON;48.858204, 2.282104;Ile-de-France;75;75116;Paris 16e Arrondissement
5691;MK2 GAMBETTA;6 RUE BELGRAND;MK2 CINEMAS;SA MK2 VISION;FIXE;NON;48.864763, 2.399555;Ile-de-France;75;75120;Paris 20e Arrondissement
5841;MK2 BASTILLE COTE FAUBOURG SAINT-ANTOINE;5 RUE DU FAUBOURG ST ANTOINE;BASTILLE SAINT ANTOINE (DOUBLON N° 95 7200);SA MK2 VISION;FIXE;NON;48.853157, 2.370719;Ile-de-France;75;75111;Paris 11e Arrondissement
5852;MAJESTIC BASTILLE;4 BD RICHARD LENOIR;LES ECRANS DE PARIS;;FIXE;NON;48.860238, 2.37214;Ile-de-France;75;75111;Paris 11e Arrondissement
6531;UGC LYON BASTILLE;12 RUE DE LYON;UGC SAS;UGC DIFFUSION;FIXE;NON;48.847502, 2.371855;Ile-de-France;75;75112;Paris 12e Arrondissement
7394;GAUMONT CONVENTION;27 RUE ALAIN CHARTIER;GAUMONT;LES CINEMAS GAUMONT PATHE;FIXE;OUI;48.837759, 2.296259;Ile-de-France;75;75115;Paris 15e Arrondissement
8161;CHAPLIN DENFERT;24 PLACE DENFERT ROCHEREAU;SOCIETE D'EXPLOITATION DU THEATRE DENFERT ROCHEREAU;;FIXE;NON;48.833879, 2.330976;Ile-de-France;75;75114;Paris 14e Arrondissement
8391;LE CINEMA DU PANTHEON;13 RUE VICTOR COUSIN;LES FILMS DE LA GARENNE;;FIXE;NON;48.847502, 2.342301;Ile-de-France;75;75105;Paris 5e Arrondissement
8661;ESCURIAL;11 BD PORT ROYAL;LES ECRANS DE PARIS;;FIXE;NON;48.836817, 2.349632;Ile-de-France;75;75113;Paris 13e Arrondissement
9803;LES 7 BATIGNOLLES CINEMOVIDA;ALLEE COLETTE HEILBRONNER;LES 7 BATIGNOLLES;LES CINEMAS GAUMONT PATHE;FIXE;NON;48.893315, 2.311503;Ile-de-France;75;75117;Paris 17e Arrondissement
9950;CGR PARIS LILAS;PLACE DU MAQUIS DU VERCORS;CINELILAS;SARL LES FILMS DE LA ROCHELLE;FIXE;NON;48.852605, 2.406733;Ile-de-France;75;75120;Paris 20e Arrondissement
12833;LA SALLE DE SPECTACLE ET LE CINEMA;493 AVENUE DE LA GARE;73210 ZIMAGES;;FIXE;NON;45.555539, 6.651442;Auvergne - Rhone-Alpes;73;73006;Aime-la-Plagne
13151;GALAXIE;16 AV DES PYRENEES;CUNY ROBERT JOSEPH AUGUST;;FIXE;NON;43.699953, -0.265292;Nouvelle Aquitaine;40;40001;Aire-sur-l'Adour
13454;ARMAND LUNEL;RUE DES ALLUMETTES;INSTITUT DE L'IMAGE;;FIXE;NON;43.524462, 5.439812;Provence-Alpes-Cote-d'Azur;13;13001;Aix-en-Provence
14533;CINEPLANET;BOULEVARD VAUBAN;COMPAGNIE CINEMATOGRAPHIQUE IMMOBILIERE CEVENOLE;SARL MC4 DISTRIBUTION;FIXE;OUI;44.125939, 4.077527;Occitanie;30;30007;Ales
15374;BEL' DONNE;PLACE DE VERDUN;BOCCA BERNARD ALBERT;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.394059, 6.075331;Auvergne - Rhone-Alpes;38;38006;Allevard
15741;CINEMA DE L AIGUILLE;RESIDENCE DE L AIGUILLE;LEATHOM;SARL MC4 DISTRIBUTION;FIXE;NON;44.283294, 6.539965;Provence-Alpes-Cote-d'Azur;4;4006;Allos
16081;PALACE LUMIERE;2, BOULEVARD CLeMENCEAU;CHARLES PAUL;SARL NORD OUEST EXPLOITATION CINEMA;FIXE;NON;47.62383, 7.236058;Grand-Est;68;68004;Altkirch
16803;CINEA;3 PLACE ST DENIS;SARL MERLIN L;;FIXE;NON;47.41057, 0.980035;Centre - Val-de-Loire;37;37003;Amboise
17803;EDEN 3;90 RUE ANDREE ET MARCE BRAUD;ASSOCIATION LOUIS LUMIERE;;FIXE;NON;47.364116, -1.178442;Pays de la Loire;44;44003;Ancenis
17961;CINEMA DE LA VIOUZE;AVENUE DE LA GARE;CINEMA DE LA VIOUZE;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.928236, 2.829038;Auvergne - Rhone-Alpes;63;63004;Les Ancizes-Comps
19242;LE CASTEILL;PLACE DU CASTELL;REGIE AUTONOME DES SPORTS ET LOISIRS LES ANGLES;SARL GPCI;FIXE;NON;42.577018, 2.075079;Occitanie;66;66004;Les Angles
19901;PATHE ANNECY;"AV. DE BROGNY - ZAC ""COURIER""";PATHE ANNECY DECAVISION;LES CINEMAS GAUMONT PATHE;FIXE;OUI;45.912917, 6.125425;Auvergne - Rhone-Alpes;74;74010;Annecy
22051;GRAND ECRAN;9 BIS AVENUE GAMBETTA;SARL GRAND ECRAN;STE D'EXPLOITATION GRAND ECRAN (FRIDMAN);FIXE;NON;44.660258, -1.168378;Nouvelle Aquitaine;33;33009;Arcachon
22231;PATHE;46 AVENUE MARIE CURIE;SOCIETE DES GRANDS ECRANS DU GENEVOIS;LES CINEMAS GAUMONT PATHE;FIXE;OUI;46.1393558, 6.124697400000059;Auvergne - Rhone-Alpes;74;74016;Archamps
23131;CASINO;2 PLACE DESPOURRINS;ASSOCIATION LE PARVIS SCENE NATIONALE TARBES PYRENEES;;FIXE;NON;43.005826, -0.095968;Occitanie;65;65025;Argeles-Gazost
23241;NORMANDY;13 RUE MEHEUDIN;LES FEUX DE LA RAMPE;SAS CINE DIFFUSION;FIXE;NON;48.745411, -0.019397;Normandie;61;61006;Argentan
23541;CIN EVASION;6 RUE AMBROISE PARE;LES JEUNES D'ARGENTRE;SAS CINE DIFFUSION;FIXE;NON;48.058076, -1.148927;Bretagne;35;35006;Argentre-du-Plessis
25179;MAISON DU VAL D'AZUN;1PLACE DU VAL D'AZUN;ASSOCIATION LE PARVIS SCENE NATIONALE TARBES PYRENEES;;FIXE;NON;42.955828, -0.213947;Occitanie;65;65032;Arrens-Marsous
26662;L ALCAZAR;1 RUE DE LA STATION;ASSOCIATION DE GESTION DES CINEMAS D ASNIERES;;FIXE;NON;48.906327, 2.284046;Ile-de-France;92;92004;Asnieres-sur-Seine
27573;CINEMA VENTURA;RUE SAMUEL DESBORDES;LE CENTRE CULTUREL DES PORTES DE L' ESSONNE;;FIXE;NON;48.7102, 2.388137;Ile-de-France;91;91027;Athis-Mons
29062;JEAN MARAIS;RUE DES ECOLES;ASSOCIATION CINEFOL 31;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.671301, 1.43582;Occitanie;31;31022;Aucamville
29123;CINE 32;73 AVENUE DE L'YSER;CINE 32;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.651097, 0.594265;Occitanie;32;32013;Auch
30761;CINEMA PARADISO THEATRE;RUE DE VERDUN;ASSOCIATION DU CINEMA PARADISO;;FIXE;NON;49.020149, -0.629742;Normandie;14;14027;Les Monts d'Aunay
32092;LE CLOS;LE CLOS;MC4  DISTRIBUTION;SARL MC4 DISTRIBUTION;FIXE;NON;45.1750733, 5.540751;Auvergne - Rhone-Alpes;38;38225;Autrans-Meaudre en Vercors
32363;ARLETTY;5 RUE PERNETTE;CINEMA ARLETTY;;FIXE;NON;46.95158, 4.296621;Bourgogne - Franche-Comte;71;71014;Autun
32651;MEGA CGR CASINO;1 BOULEVARD DU 11 NOVEMBRE;SOCIETE D EXPLOITATION CINEMATOGRAPHIQUE AUXERROISE;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;47.793473, 3.56576;Bourgogne - Franche-Comte;89;89024;Auxerre
32941;STUDIO 7;LE CHEMIN DES ECOLIERS;CINEMA STUDIO 7;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.543431, 1.565026;Occitanie;31;31036;Auzielle
33621;CAMEO;51 RUE DES PRES;ASSOCIATION LE SONHIR 3;SONHIR;FIXE;NON;50.124842, 3.926833;Hauts-de-France;59;59036;Avesnes-sur-Helpe
35272;LE CONCORDE;10 RUE DE L ABBE MUNIER;ASSOCIATION D' EDUCATION POPULAIRE ET SOCIALE;;FIXE;NON;48.447747, 6.736992;Grand-Est;54;54039;Baccarat
36352;FLANDRIA;45, RUE DES VIVIERS;OFFICE MUNICIPAL DE LA JEUNESSE ET DE LA CULTURE EDUCATION PERMA;ENT. REG. CIN. NORD PAS DE CALAIS;FIXE;NON;50.740146, 2.736651;Hauts-de-France;59;59043;Bailleul
39174;THEATRE MONTDORY;RUE DU GENERAL GIRAUD;COMMUNE DE BARENTIN;SARL NORD OUEST EXPLOITATION CINEMA;FIXE;NON;49.544612, 0.95126;Normandie;76;76057;Barentin
40708;CINE POLE SUD;SCI MAPHI;CINE POLE SUD;SARL GPCI;FIXE;OUI;47.215304, -1.465696;Pays de la Loire;44;44009;Basse-Goulaine
41781;LE CELTIC;1 RUE DE LA LIBERATION;LES ENFANTS DE LA CLARTE;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;FIXE;NON;47.877156, -3.017589;Bretagne;56;56010;Baud
42201;STELLA CINEMA;14 RUE DES JUIFS;AEP LE FOYER BAUMOIS STELLA CINEMA;SARL MC4 DISTRIBUTION;FIXE;NON;47.353131, 6.359659;Bourgogne - Franche-Comte;25;25047;Baume-les-Dames
42621;MELIES;10/12 RUE GENAS DUHOMME;SOCIETE DU CINEMA LE MELIES;;FIXE;NON;49.278064, -0.70355;Normandie;14;14047;Bayeux
44131;CINEMA LE DUNOIS;11 RUE DE LA MAILLE D OR;COMMUNE DE BEAUGENCY;CVL;FIXE;NON;47.777284, 1.628684;Centre - Val-de-Loire;45;45028;Beaugency
45602;L'ORON;2 AV MICHEL VILLAZ;CLEMENCON BERNADETTE EPOUSE BRACOUD;SARL MC4 DISTRIBUTION;FIXE;NON;45.338891, 5.057286;Auvergne - Rhone-Alpes;38;38034;Beaurepaire
46613;CINEMA JEAN-CLAUDE CARRIERE;AVENUE DES JUSTES PARMI LES NATIONS;CINE2MA;;FIXE;NON;43.611508, 3.171558;Occitanie;34;34028;Bedarieux
47476;PATHE BELFORT;1 BOULEVARD RICHELIEU;PATHE BELFORT;LES CINEMAS GAUMONT PATHE;FIXE;OUI;47.63059, 6.861946;Bourgogne - Franche-Comte;90;90010;Belfort
52141;PLAZZA VICTOR HUGO;6 RUE GAMBETTA;SAUCIER COLARD CHARLOTTE;;FIXE;NON;47.240015, 6.025346;Bourgogne - Franche-Comte;25;25056;Besancon
52162;ESPACE PLANOISE;PLACE DE L' EUROPE;ASSOCIATION ESPACE BESANCON PLANOISE;;FIXE;NON;47.21818, 5.973484;Bourgogne - Franche-Comte;25;25056;Besancon
54692;THEATRE PAUL ELUARD;162 RUE MAURICE BERTEAUX;THEATRE PAUL ELUARD;SARL GPCI;FIXE;NON;48.931156, 2.207081;Ile-de-France;95;95063;Bezons
54931;ROBERT DOISNEAU;94 AVENUE DE LA REPUBLIQUE;ASSOCIATION MAISON DES JEUNES ET DE LA CULTURE BRETENOUX;SNC SAGEC - CINE 32 VEO;FIXE;NON;44.92068, 1.841345;Occitanie;46;46029;Biars-sur-Cere
57451;BON ACCUEIL;RUE DES CAPUCINS;ASSOCIATION BON ACCUEIL CINEMA;;FIXE;NON;48.589226, 6.84543;Grand-Est;54;54077;Blamont
59351;LOUIS JOUVET;6, RUE CURIE;COMMUNE DE BOHAIN EN VERMANDOIS;SARL CINEODE;FIXE;NON;49.983958, 3.455918;Hauts-de-France;2;2095;Bohain-en-Vermandois
59604;JEAN RENOIR;RUE DU GENERAL LECLERC;COMMUNE DE BOIS COLOMBES;;FIXE;NON;48.916548, 2.266897;Ile-de-France;92;92009;Bois-Colombes
62804;UGC CINE CITE;13-15 RUE GEORGES BONNAC;UGC SAS;UGC DIFFUSION;FIXE;OUI;44.8405, -0.582021;Nouvelle Aquitaine;33;33063;Bordeaux
64352;LE 7 EME ART;PLACE MARMONTEL;COMMUNE DE BORT LES ORGUES;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.401122, 2.498735;Nouvelle Aquitaine;19;19028;Bort-les-Orgues
66761;STARS;18 RUE NATIONALE;L ETOILE;SAS AGORA CINEMAS;FIXE;NON;50.722562, 1.605722;Hauts-de-France;62;62160;Boulogne-sur-Mer
66923;PATHE;26 RUE LE CORBUSIER;EUROPALACES NICE BOULOGNE;LES CINEMAS GAUMONT PATHE;FIXE;NON;48.837649, 2.239534;Ile-de-France;92;92012;Boulogne-Billancourt
67304;RIO BORVO;RUE DE LA PETITE MURETTE;CINEVASION;;FIXE;NON;46.618744, 3.759124;Bourgogne - Franche-Comte;71;71047;Bourbon-Lancy
67711;CINEMA CLAUDE MILLER;PLACE DE L HOTEL DE VILLE;BENNAAMANE AHMED;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.953962, 1.755702;Nouvelle Aquitaine;23;23030;Bourganeuf
67904;CINEMA LES ECRINS;RUE GAMBETTA;LES CINEMAS ASSOCIES;;FIXE;NON;45.055549, 6.028706;Auvergne - Rhone-Alpes;38;38052;Le Bourg-d'Oisans
67981;LA  GRENETTE;COURS DE VERDUN;ALLIANCE BOURGUIGNONNE CINEMATOGRAPHIQUE;SARL LE PARIS (Bouquet);FIXE;NON;46.206273, 5.22595;Auvergne - Rhone-Alpes;1;1053;Bourg-en-Bresse
68423;KINEPOLIS;RUE THEOPHILE DIEDERICHS;KINEPOLIS BOURGOIN;KINEPOLIS;FIXE;OUI;45.590599, 5.277321;Auvergne - Rhone-Alpes;38;38053;Bourgoin-Jallieu
68517;LE COEUR D'OR;RUE SAINT JEAN;B.S.M CINE;;FIXE;NON;45.622605, 6.777587;Auvergne - Rhone-Alpes;73;73054;Bourg-Saint-Maurice
72985;LE FAUTEUIL ROUGE;ZA BOCAPOLE;CINEMAS BOCAGE;;FIXE;NON;46.850232, -0.474956;Nouvelle Aquitaine;79;79049;Bressuire
74339;COSMO CINEMAS;AVENUE DU GENERAL BARBOT;COSMO;SARL CINEPROFILMS;FIXE;NON;44.900658, 6.632743;Provence-Alpes-Cote-d'Azur;5;5023;Briancon
74471;LE DONJON;PLACE SAINTE ANNE;LETOURNEUR LANIEPCE MARGUERITE;;FIXE;NON;49.471445, -1.631851;Normandie;50;50082;Bricquebec-en-Cotentin
75703;REX 1;3 BD DU GAL KOENIG;BRIVE MEDIA CULTURE;;FIXE;NON;45.158027, 1.529898;Nouvelle Aquitaine;19;19031;Brive-la-Gaillarde
80981;LE NORMANDIE;9 AV PIAT;LA COMPAGNIE DES CINEMAS DE LA COTE;SAS CINE DIFFUSION;FIXE;NON;49.290634, -0.113862;Normandie;14;14117;Cabourg
82741;LE TEMPLE;RUE DU BARRY;COMMUNE DE CAMARES;;FIXE;NON;43.824209, 2.878911;Occitanie;12;12044;Camares
82752;SALLE POLYVALENTE;SALLE POLYVALENTE;CINEVAL;;ITINERANT;NON;44.162816, 4.889682;Provence-Alpes-Cote-d'Azur;84;84029;Camaret-sur-Aigues
84382;CINEMA LE BEAULIEU;ROUTE D'INGRANDES;COMITE DES FETES DE CANDE;SAS CINE DIFFUSION;FIXE;NON;47.551609, -1.038715;Pays de la Loire;49;49054;Cande
84745;SALLE RAIMU;AVENUE DE LA BORDE;MJC CENTRE SOCIAL COEUR DE RANGUIN;SARL MC4 DISTRIBUTION;FIXE;NON;43.567121, 6.963836;Provence-Alpes-Cote-d'Azur;6;6029;Cannes
84830;CANNET TOILES;1 RUE VICTORIEN SARDOU;COMMUNE LE CANNET;SARL MC4 DISTRIBUTION;FIXE;NON;43.576083, 7.017663;Provence-Alpes-Cote-d'Azur;6;6030;Le Cannet
84831;CINETOILE ROCHEVILLE;2 AVENUE FRANKLIN ROOSEVELT;COMMUNE LE CANNET;SARL MC4 DISTRIBUTION;FIXE;NON;43.56912, 7.005225;Provence-Alpes-Cote-d'Azur;6;6030;Le Cannet
84981;ESPACE CULTUREL FRANCOIS MITTERRAND;PARC GEORGES PIERRE;COMMUNE DE CANTELEU;SARL NORD OUEST EXPLOITATION CINEMA;FIXE;NON;49.452077, 1.037664;Normandie;76;76157;Canteleu
85981;FAVOLS;AVENUE VIGNAU-ANGLADE;ARTS ET TECHNIQUES;ARTEC;FIXE;NON;44.895434, -0.508506;Nouvelle Aquitaine;33;33096;Carbon-Blanc
86173;SLE COMMUNALE DU FOYER RURAL;31 RUE MARECHAL FOCH;LE CINEMA DU SOLEIL;SNC SAGEC - CINE 32 VEO;ITINERANT;NON;43.4765018, 6.182329100000061;Provence-Alpes-Cote-d'Azur;83;83032;Carces
87646;CINE LES CALANQUES;20 AVENUE EMMANUEL AGOSTINI;CENTRE CULTUREL EMMANUEL AGOSTINI;;FIXE;NON;43.215622, 5.538828;Provence-Alpes-Cote-d'Azur;13;13022;Cassis
89644;MILLENIUM;PLACE DES MANTILLES;COMMUNE DE CAUDRY;;FIXE;NON;50.127719, 3.415275;Hauts-de-France;59;59139;Caudry
90312;FEMINA;58 COURS GAMBETTA;LES CINEMAS DE CAVAILLON;;FIXE;NON;43.837243, 5.040229;Provence-Alpes-Cote-d'Azur;84;84035;Cavaillon
90313;LA CIGALE;79 AV DU MARECHAL JOFFRE;LES CINEMAS DE CAVAILLON;;FIXE;NON;43.834515, 5.041736;Provence-Alpes-Cote-d'Azur;84;84035;Cavaillon
94745;CINE TRISKELL;PLACE DU FOIRAIL;CINE AVENIR;;FIXE;NON;46.84884, -1.872212;Pays de la Loire;85;85047;Challans
94802;LE CHALL ENGER;PLACE LOUIS DUMOLLARD;COMMUNE DE CHALLES LES EAUX;;FIXE;NON;45.548622, 5.986578;Auvergne - Rhone-Alpes;73;73064;Challes-les-Eaux
94922;ESPACE CINE;RUE FELIX FAURE;COMMUNE DE CHALONNES SUR LOIRE;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;FIXE;NON;47.353192, -0.764716;Pays de la Loire;49;49063;Chalonnes-sur-Loire
95041;NEF;5 RUE FRUCTIDOR;ANEMONE SARL;;FIXE;NON;46.781473, 4.853059;Bourgogne - Franche-Comte;71;71076;Chalon-sur-Saône
96533;JEAN GABIN;RUE PIERRE DE COUBERTIN;CINE MONTEREAU POINT COM;;FIXE;NON;48.398755, 2.80515;Ile-de-France;77;77079;Champagne-sur-Seine
96950;SALLE YVES RENAULT;4 RUE JEAN PERRIN;CINE-OFF;;FIXE;NON;47.341938, 0.723719;Centre - Val-de-Loire;37;37050;Chambray-les-Tours
99051;CINE LUMIERE;8 RUE TRAVOT;ASSOCIATION GESTION DU CINEMA LE SULLY;SARL CINEODE;FIXE;NON;46.68832, -1.052512;Pays de la Loire;85;85051;Chantonnay
104032;ETOILE;RUE DES TOURS CARREES;ASSOCIATION ETOILE CINEMA;SAS CINE DIFFUSION;FIXE;NON;48.110334, -1.405013;Bretagne;35;35068;Chateaubourg
104863;APOLLO;4 RUE ALBERT 1ER;ASSOCIATION POUR LA GESTION DES ESPACES CULTURELS;;FIXE;NON;46.810828, 1.697689;Centre - Val-de-Loire;36;36044;Chateauroux
104933;SALLE SAINT JEAN;2 RUE POINCARe;COMMUNE DE CHATEAU SALINS;;FIXE;NON;48.822643, 6.507084;Grand-Est;57;57132;Chateau-Salins
105092;LE CHAMOIS;95 ROUTE DE VONNES;SOCIETE DES CINEMAS DU CHABLAIS;;FIXE;NON;46.2662845, 6.84154239999998;Auvergne - Rhone-Alpes;74;74063;Chatel
105404;LOFT CINEMAS;PLACE DU CHATELET;SARL CINEA;;FIXE;NON;46.820621, 0.544345;Nouvelle Aquitaine;86;86066;Chatellerault
106031;CINEMA;7BIS RUE DE LA MAIRIE;THEATRE DE CHATILLON;;FIXE;NON;48.800675, 2.288049;Ile-de-France;92;92020;Chatillon
108592;FOYER CULTUREL;PLACE CAIL;CINE CHEF;SNC SAGEC - CINE 32 VEO;FIXE;NON;46.108833, -0.068552;Nouvelle Aquitaine;79;79083;Chef-Boutonne
110372;STUDIO 31;31 PLACE D'ARIANE;LE CINEMA DE CHESSY;SARL GPCI;FIXE;NON;48.856412, 2.773682;Ile-de-France;77;77111;Chessy
111071;VOX;AV DE JAGORNAC;ASSOCIATION SOU DES ECOLES LAIQUES DE LA VILLE DU CHEYLARD;SARL MC4 DISTRIBUTION;FIXE;NON;44.907088, 4.421455;Auvergne - Rhone-Alpes;7;7064;Le Cheylard
111583;FRANCOIS TRUFFAUT;2 RUE DE L ECOLE;ASSOCIATION FRANCOIS TRUFFAUT;;FIXE;NON;48.703333, 2.314917;Ile-de-France;91;91161;Chilly-Mazarin
112095;CINEMOVIDA;ARCADES ROUGES;SOCIETE NOUVELLE D  ENTREPRISE DE SPECTACLES;;FIXE;OUI;47.061739, -0.881773;Pays de la Loire;49;49099;Cholet
112811;LUMIERE;PLACE EVARISTE GRAS;SOCIETE DU KURSAAL CINEMA;;FIXE;NON;43.175703, 5.604941;Provence-Alpes-Cote-d'Azur;13;13028;La Ciotat
113271;LE MAGNOAC;LE MAGNOAC;ASSOCIATION LE PARVIS SCENE NATIONALE TARBES PYRENEES;;FIXE;NON;43.257218, 0.483469;Occitanie;65;65148;Cizos
114211;SALLE JEAN GIONO;LE BOURG;ECRAN VAGABOND DU TRIEVES;;FIXE;NON;44.814065, 5.63181;Auvergne - Rhone-Alpes;38;38113;Clelles
114523;SALLE LEBRUN;7, PLACE CORROYER;COMMUNE DE CLERMONT;SARL CINEODE;FIXE;NON;49.377974, 2.414916;Hauts-de-France;60;60157;Clermont
114717;LES AMBIANCES;7 RUE SAINT DOMINIQUE;LE PARIS;SARL MC4 DISTRIBUTION;FIXE;NON;45.778539, 3.081053;Auvergne - Rhone-Alpes;63;63113;Clermont-Ferrand
115334;LE CONNETABLE;ZAC ILOT CHAMP DE FOIRE;CINEMA LE CONNETABLE;SAS CINE DIFFUSION;FIXE;NON;47.083295, -1.287262;Pays de la Loire;44;44043;Clisson
115511;LES ARTS;PLACE DU MARCHE;COMMUNE DE CLUNY;;FIXE;NON;46.43482, 4.657216;Bourgogne - Franche-Comte;71;71137;Cluny
115521;DANAY;71 ROUTE DE L' ETALE;DUO;;FIXE;NON;45.904524, 6.425393;Auvergne - Rhone-Alpes;74;74080;La Clusaz
115565;CINETOILES;14 PLACE DES ALLOBROGES;CINEVALLEES;;FIXE;NON;46.058081, 6.580638;Auvergne - Rhone-Alpes;74;74081;Cluses
116021;RAIMU;AVENUE GEORGE CLEMENCEAU;POLYMAGES;;FIXE;NON;43.250728, 6.537455;Provence-Alpes-Cote-d'Azur;83;83042;Cogolin
117025;M J C THEATRE DE COLOMBES;96, 98 RUE ST DENIS;MAISON DES JEUNES ET DE LA CULTURE DU THEATRE DE COLOMBES;;FIXE;NON;48.923862, 2.250041;Ile-de-France;92;92025;Colombes
118073;THEATRE ALPHONSE THIVRIER;THEATRE ALPHONSE THIVRIER;UNION DEPARTEMENT ASSOCIATIONS D'ANIMATION MILIEU RURAL ALLIER;;ITINERANT;NON;46.287439, 2.74393;Auvergne - Rhone-Alpes;3;3082;Commentry
119054;ROYAL;PLACE DE L HOTEL DE VILLE;LES FEUX DE LA RAMPE;;FIXE;NON;48.8506, -0.551002;Normandie;14;14174;Conde-en-Normandie
120293;ARCEL;15 PLACE LEON CASSE;EDEN CASINO;SARL GPCI;FIXE;NON;48.603813, 2.469302;Ile-de-France;91;91174;Corbeil-Essonnes
120963;THEATRE DU CORMIER;123 RUE DE SAINT-GERMAIN;COMMUNE DE CORMEILLES EN PARISIS;;FIXE;NON;48.959824, 2.189151;Ile-de-France;95;95176;Cormeilles-en-Parisis
123914;ABEL GANCE;184 BD ST DENIS;ASSOCIATION ESPACE CARPEAUX;;FIXE;NON;48.901327, 2.271867;Ile-de-France;92;92026;Courbevoie
125291;REX;PLACE VERCINGETORIX;ASSOCIATION COURPIERE CINEMA;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.755201, 3.536932;Auvergne - Rhone-Alpes;63;63125;Courpiere
127103;LA TURBINE;PLACE CHORUS;CENTRE DEPARTEMENTAL DE PROMOTION DU CINEMA;;FIXE;NON;45.904817, 6.100656;Auvergne - Rhone-Alpes;74;74010;Annecy
128541;CINEMA DU PALAIS;40 ALLEE PARMENTIER;CINEMAS DU PALAIS;;FIXE;NON;48.786063, 2.444158;Ile-de-France;94;94028;Creteil
128605;LE MORVAN;6 ET 8 RUE DE LA VERRERIE;GERARD DAVOINE ET SES ENFANTS;LES CINEMAS GAUMONT PATHE;FIXE;NON;46.805596, 4.420044;Bourgogne - Franche-Comte;71;71153;Le Creusot
130633;REX;41 43 RUE DE LA CHALOTAIS;LES FEUX DE LA RAMPE;SAS CINE DIFFUSION;FIXE;NON;48.242699, -4.494348;Bretagne;29;29042;Crozon
133681;SALLE PAULETTE DONZEL;SALLE PAULETTE DONZEL;URFOL FRANCHE COMTE;;ITINERANT;NON;47.049645, 6.481499;Bourgogne - Franche-Comte;25;25271;Gilley
136672;LE MORNY;23 AV DU GENERAL DE GAULLE;EXPLOITATION CINEMATOGRAPHIQUE LECHANTEUR PERE ET FILS;;FIXE;NON;49.356857, 0.072039;Normandie;14;14220;Deauville
