numDepartement;annee;nbEcrans;nbFauteuils;nbMultiplexes;nbSeances;nbEntrees;recettes;tauxOccupation;nbEtablissementsAE;nbEcransAE;nbFauteuilsAE;nbSeancesAE;nbEntreesAE;tauxOccupationAE;recettesAE;nbHabitantsDepartement;nbEtablissements
4;1972;18;5767;;;244392;153245,8683;;;;;;;;;112178;
10;2002;19;4077;1;19972;570307;3488234,54;12,82651203;3;9;1748;7432;129611;8,751515855;700035;292131;5
4;1973;17;5457;;;261627;205408,2813;;;;;;;;;112178;
10;2003;19;4077;1;19022;535765;3303076,61;12,6510438;2;5;939;4117;73694;9,076543538;366449;299704;5
4;1974;18;5288;;;245909;216590,2643;;;;;;;;;112178;
10;2004;21;4303;1;20734;610856;3757519,66;14,21878015;1;3;698;2782;59007;9,064640115;303954;299704;5
4;1975;20;5555;;;278756;298324,7377;;;;;;;;;112178;
10;2005;17;3491;1;20432;534000;3325382,2;12,73385948;2;5;926;4086;66476;8,497594249;340347;309056;4
4;1976;19;5330;;;289109;364983,5279;;;;;;;;;112178;
10;2006;17;3491;1;20660;597447;3763100,6;13,81907868;2;5;926;4326;79077;9,399560672;414775;309056;4
4;1977;20;5549;;;267033;362960,6819;;;;;;;;;112178;
10;2007;17;3491;1;20465;543482;3422373,64;12,75344049;2;5;926;4388;76844;8,906950166;398361;309056;4
4;1978;21;5703;;;304891;462271,6123;;;;;;;;;112178;
10;2008;17;3491;1;20206;571149;3600508,61;13,5685698;1;3;698;3101;60482;8,387347284;322555;309056;4
4;1979;20;4926;;;335289;581069,3384;;;;;;;;;119068;
10;2009;17;3491;1;19703;592934;3826440,99;14,56586913;1;3;698;3084;62017;8,663624985;333339;309056;4
4;1980;18;4010;;;336976;769026,9332;;;;;;;;;119068;
10;2010;17;3491;1;19417;606116;3968173,24;15,19171864;1;3;698;2910;59968;8,874655554;327068;309056;4
4;1981;19;3990;;;375563;957437,6064;;;;;;;;;119068;
10;2011;17;3491;1;19918;653294;4385031,58;16,00227899;1;3;698;2995;63787;9,22892396;360704;309056;4
4;1982;21;4126;;;458019;1280095,037;;;;;;;;;119068;
10;2012;17;3491;1;18497;608076;4010123,05;16,10768336;2;5;926;2941;53443;10,37204518;299348;309056;4
4;1983;26;4935;;;451834;1376045,838;;;;;;;;;119068;
10;2013;17;3491;1;20710;586979;3927621,86;13,65996001;1;2;228;1362;18528;11,90760807;107073;309056;4
4;1984;30;5337;;;404867;1321863,781;;;;;;;;;119068;
10;2014;17;3491;1;21562;672244;4431488,43;14,95918981;2;5;926;4803;86118;9,024868218;479004;309056;4
4;1985;31;5220;;;369497;1265373,492;;;;;;;;;119068;
10;2015;17;3491;1;22114;686583;4442358,13;14,95831351;2;5;926;4797;90292;9,446785716;497816;309056;4
4;1986;34;5622;;;441270;1668584,314;;;;;;;;;119068;
10;2016;17;3491;1;26835;701999;4518562,45;12,66932157;3;7;1365;6956;129741;9,13507542;685458;309056;4
4;1987;29;4091;;;305500,6197;1247882,025;;;;;;;;;130883;
10;2017;17;3491;1;27827;698984;4561195,15;12,13472597;3;7;1365;7350;137818;9,30814025;722936;309056;4
4;1988;29;3995;;;278571,0743;1196160,812;;;;;;;;;130883;
10;2018;21;3803;1;34311;666032;4434965,06;10,64876992;3;7;1365;7276;126279;8,547785532;663006;309056;4
4;1989;24;3536;;;277119,8202;1245244,598;;;;;;;;;130883;
10;2019;21;3717;1;35680;715591;4825855,54;11,55314408;3;7;1365;7422;129427;8,588814971;675121;309056;4
4;1990;23;3380;;;289166,8143;1325477,212;;;;;;;;;130883;
10;2020;21;3717;1;17191;194873;1308007,04;6,563988386;3;7;1365;3237;33445;5,157349667;174054;309056;4
4;1991;21;3327;;;264805,9023;1268735,499;;;;;;;;;130883;
11;2002;37;7625;1;28837;675105;3445399,01;13,60691954;1;2;200;1018;17280;17,06835243;65046;309770;15
4;1992;20;3283;;12012;260037;1242407,24;14,04943184;;;;;;;;130883;12
11;2003;36;7225;1;27618;586862;3209745,67;12,58582139;1;2;200;910;14184;15,25030105;55126;341022;14
4;1993;21;3483;;12679;298496;1419124,15;14,47496162;;;;;;;;130883;13
11;2004;34;6661;1;28747;615804;3481561,02;13,00726526;4;5;959;1837;44910;13,48891692;197682;341022;12
4;1994;22;3637;;11901;239796;1131344,75;12,64860913;;;;;;;;130883;14
11;2005;35;6514;1;31759;558301;3130945,23;11,29188385;5;6;1009;2397;58652;16,39207729;254299;366957;13
4;1995;21;3437;;13146;310157;1536872,03;14,89784292;;;;;;;;139561;13
11;2006;29;5311;1;31538;603310;3499865,25;12,08592423;6;11;1575;8398;160586;15,74854269;861717;366957;11
4;1996;20;3327;;14197;311120;1503312,26;13,35441745;;;;;;;;139561;12
11;2007;34;6228;2;32869;604319;3478944,44;10,71585817;7;12;1835;8376;173753;15,17380806;917874;366957;11
4;1997;23;3699;;14231;352547;1688803,2;15,55969935;;;;;;;;139561;15
11;2008;33;6132;2;41677;721193;4270791,16;10,11732678;7;11;1739;6576;118147;12,40766218;583694;366957;11
4;1998;22;3475;;14904;416931;2049209,48;18,21247119;;;;;;;;139561;14
11;2009;34;6408;2;41805;826143;5208310,58;11,62652878;7;11;1739;6061;115722;12,86787967;573444;366957;12
4;1999;22;3444;;16550;380450;1829477,74;15,11537867;;;;;;;;139561;14
11;2010;32;6208;2;41254;880908;5696208,32;12,90426729;6;9;1539;6107;116614;12,98364102;579245;366957;11
4;2000;22;3444;;16407;382761;1853377,9;15,41822573;;;;;;;;139561;14
11;2011;32;5560;2;42562;946047;6102626,81;13,53851803;7;10;1815;6271;146230;14,64468878;746491;366957;11
4;2001;23;3630;;16555;459322;2245614,51;17,9489965;;;;;;;;139561;15
11;2012;32;5560;2;44260;889390;5691403,28;12,30820797;7;10;1815;6446;128869;13,45046086;646945;366957;11
11;2013;31;5292;2;44342;839870;5382728,33;11,59553591;8;12;1998;10232;177841;11,49897742;923478;366957;11
11;2014;31;5292;2;44747;931133;5895378,09;12,75444112;9;13;2204;11140;214017;12,67427971;1099742;366957;11
11;2015;31;5392;2;44827;928191;6053872,96;12,6400417;8;12;2098;10661;190980;11,40177062;970326;366957;11
11;2016;31;5242;2;45373;967342;6315359,76;13,41615958;8;12;1948;10752;212070;14,0975588;1100498;366957;11
11;2017;31;5392;2;45616;932735;6215225,45;12,45735682;8;12;2098;11347;206370;12,02829158;1061367;366957;11
11;2018;31;5392;2;48904;896867;5865003,42;11,0762664;8;12;2098;11380;202966;11,82601542;1018393;366957;11
11;2019;33;5698;2;47733;932244;6094068,12;11,73643591;8;14;2404;11499;212272;11,41043642;1069407;366957;11
11;2020;33;5698;2;23011;267568;1723449,29;6,851391273;7;17;3450;11655;140534;6,102490082;878771;366957;11
12;2002;27;4527;;15152;432410;2219861,85;17,17515031;10;19;3295;12241;364682;17,52403487;1873000;263808;16
12;2003;28;4584;;15593;376240;1977823,57;14,85761583;10;20;3431;12685;310054;14,57094627;1628063;273377;16
12;2004;28;4609;;16079;436083;2305645,78;16,89352365;11;21;3620;12991;364026;16,7068551;1921597;273377;16
12;2005;27;4490;;16303;371177;1956789,98;14,2433609;11;21;3657;13415;309528;13,85373303;1625172;279169;15
12;2006;30;4970;;17231;431346;2302985,36;15,50404705;10;21;3582;13456;331994;14,81430249;1772585;279169;16
12;2007;30;4720;;17724;451470;2430403,94;15,5678022;9;20;3410;15376;384122;14,97484518;2076388;279169;16
12;2008;27;4581;;17303;454240;2497023,85;15,7938675;8;17;2846;12808;342118;16,38180772;1862178;279169;15
12;2009;27;4581;;16977;458238;2588509,01;16,54253574;6;15;2465;11950;325237;17,18903515;1821222;279169;15
12;2010;27;4581;;17039;463820;2689671,01;16,6092399;7;17;2770;13347;355906;16,74213594;2069626;279169;15
12;2011;27;4419;;18895;511473;2958657,33;16,60411525;6;15;2465;13739;351579;16,15131878;2029458;279169;15
12;2012;27;4419;;20264;463861;2726508,3;13,87500142;8;18;2987;16812;394424;14,62474101;2316904;279169;15
5;1966;22;7354;;;446332;155157,8838;;;;;;;;;91790;
12;2013;30;4779;1;23398;441795;2677842,86;11,52593286;8;24;3911;22434;426653;11,54046315;2605509;279169;14
5;1967;16;5603;;;417170;169558,9802;;;;;;;;;91790;
12;2014;31;4863;1;32775;602986;3689682,59;11,58404216;8;24;3911;31561;582417;11,56178386;3588098;279169;15
5;1968;16;5631;;;405441;171713,0849;;;;;;;;;91790;
12;2015;31;4783;1;32970;597231;3753588,6;11,68185764;8;23;3770;30488;541415;11,29714036;3425420;279169;15
5;1969;15;5217;;;365908;172017,678;;;;;;;;;91790;
12;2016;31;4783;1;33429;645613;4043867,47;12,53422283;9;24;3920;30927;585307;12,08971273;3691157;279169;15
5;1970;15;5199;;;397502;209811,3139;;;;;;;;;91790;
12;2017;31;4783;1;34043;640157;4012417,81;12,1791996;10;26;4225;33353;627030;12,17566134;3982712;279169;15
5;1971;16;5519;;;358858;224984,1072;;;;;;;;;91790;
12;2018;31;4783;1;37531;615849;3820263,12;10,50369195;11;26;4014;35396;570464;10,27059736;3549288;279169;15
5;1972;16;5581;;;365309;249127,458;;;;;;;;;97358;
12;2019;31;4783;1;37583;656398;4060012,49;11,21968271;11;25;3975;33853;580244;10,83728385;3606055;279169;15
5;1973;16;5745;;;370832;292826,0541;;;;;;;;;97358;
12;2020;32;5801;1;17711;188175;1134264,42;6,470819844;11;25;4895;16093;171180;6,367209207;1040538;279169;16
5;1974;16;5708;;;365219;328029,8861;;;;;;;;;97358;
13;2002;154;27110;6;193013;6641407;39257627,89;18,89782279;22;53;7749;55843;1499530;18,12724576;7585793;1835719;49
5;1975;16;5708;;;386256;397000,2607;;;;;;;;;97358;
13;2003;154;27163;6;197252;6323363;38340793,78;17,57732977;21;49;7395;54383;1377146;16,69665158;7104035;1937405;49
5;1976;16;5649;;;398051;463656,6116;;;;;;;;;97358;
13;2004;162;28300;7;207212;6861299;42224977,28;18,55129689;20;43;6720;48928;1349725;17,71951901;6862116;1937405;48
5;1977;16;5535;;;376288;470870,804;;;;;;;;;97358;
13;2005;163;27842;7;217725;6221631;38883304,91;16,52670772;22;46;6933;53071;1257828;16,21384788;6257070;2016622;49
5;1978;17;5607;;;429438;603325,5229;;;;;;;;;97358;
13;2006;161;27335;7;218417;6358764;40394539,2;16,64503047;24;51;7572;60890;1429696;16,23148522;7139910;2016622;47
5;1979;19;6095;;;449216;718855,3518;;;;;;;;;105070;
13;2007;161;27380;7;214452;5959735;38186150,24;15,96659672;23;50;7316;57925;1246889;14,71050291;6287470;2016622;47
5;1980;18;4938;;;412014;883174,3544;;;;;;;;;105070;
13;2008;153;25580;6;213452;6267226;40582274,87;17,14098608;23;49;7236;59968;1367203;15,63259146;6988934;2016622;48
5;1981;17;4190;;;418798;1008343,535;;;;;;;;;105070;
13;2009;152;25504;6;210212;6598989;44782621,88;18,54604707;24;51;7630;61635;1453569;15,9355989;7739009;2016622;47
5;1982;20;5068;;;526031;1418903,831;;;;;;;;;105070;
13;2010;151;25409;6;211355;6979539;49942747,6;19,66138936;25;55;8330;68454;1608583;15,84326486;9052146;2016622;46
5;1983;24;5681;;;525013;1565317,391;;;;;;;;;105070;
13;2011;151;25199;6;215991;6999460;50246880,82;19,2458292;26;56;8679;71027;1702121;16,00569506;9711906;2016622;45
5;1984;27;5794;;;517546;1659018,35;;;;;;;;;105070;
13;2012;152;25439;6;219907;6599125;47898860,97;17,75176429;25;51;7795;62125;1323547;14,4028874;7621136;2016622;46
5;1985;29;6133;;;551243;1868469,427;;;;;;;;;105070;
13;2013;156;26709;6;218795;6188865;44225300,41;16,79690591;26;53;8131;66203;1278724;12,89501915;7378316;2016622;50
5;1986;30;5996;;;541246;2051576,084;;;;;;;;;105070;
13;2014;158;27193;6;228271;6700962;47674980,42;17,35060709;27;53;8111;68304;1355503;13,29954051;7649317;2016622;53
5;1987;29;5975;;;457600,9063;1892140,893;;;;;;;;;113300;
13;2015;169;29621;7;241474;6558645;46877992,42;15,91292908;28;56;8333;73135;1330184;12,58564387;7540243;2016622;54
5;1988;27;5725;;;405924,4627;1734964,738;;;;;;;;;113300;
13;2016;175;30237;7;253932;7025097;50130258,59;16,21936657;27;57;8678;71746;1391732;13,14979662;7931444;2016622;54
5;1989;27;5658;;;394905,4372;1757674,235;;;;;;;;;113300;
13;2017;173;30224;7;259666;6772280;48572129,76;15,17935668;31;65;9754;85953;1598156;12,95039349;9068356;2016622;53
5;1990;27;5592;;;392023,7387;1783224,487;;;;;;;;;113300;
13;2018;174;30425;7;259172;6681206;48057229,49;14,96054499;31;65;9743;85431;1596291;12,796801;8992372;2016622;54
5;1991;27;5432;;;365175,5668;1740733,039;;;;;;;;;113300;
13;2019;190;31978;8;274997;7077440;53885817,74;15,34019243;32;69;9917;84986;1674441;13,78874892;9729951;2016622;55
5;1992;26;5190;;10706;355580;1728669,3;16,61853594;;;;;;;;113300;21
13;2020;187;31402;8;142149;1996787;14848419,39;8,524148196;33;68;9684;45947;574536;9,193780753;3412443;2016622;55
5;1993;27;5122;;12067;436936;2188166,76;19,0265928;;;;;;;;113300;21
14;2002;70;16068;1;74857;2242961;10781071,24;14,47468873;13;22;5537;19429;569955;13,24539709;2246868;648385;33
5;1994;27;4984;;12893;400777;2057849,19;16,29935433;;;;;;;;113300;20
14;2003;71;16344;1;75516;2112990;10410813,77;13,3983228;12;20;5280;16518;493670;12,45894821;1909206;671351;34
5;1995;29;5133;;13958;442357;2330337,22;17,16115166;;;;;;;;121419;21
14;2004;71;16119;1;73915;2342842;11899221,96;15,1778805;13;21;5394;18114;575549;13,46975122;2278605;671351;34
5;1996;32;5693;;15120;428032;2264739,54;15,96983568;;;;;;;;121419;24
14;2005;64;14059;1;66658;1997936;10338834,25;14,79503043;18;27;5963;21806;622767;14,14848656;2555882;693579;33
5;1997;34;5837;;15744;430018;2258808,71;15,49599896;;;;;;;;121419;24
14;2006;65;14117;1;67810;2236750;11856354,92;16,10114173;18;28;6021;22759;732318;16,16858364;3122417;693579;33
5;1998;34;5897;;17732;529316;2828449,81;18,12652776;;;;;;;;121419;24
14;2007;65;14117;1;68713;2052377;10946882,85;14,83600158;17;27;5640;24530;661336;14,06910783;2852442;693579;33
5;1999;35;6086;;18936;466263;2447623,72;14,90840817;;;;;;;;121419;24
14;2008;65;14117;1;70652;2172248;11621960,29;15,28364852;17;27;5476;25117;715467;15,08556472;3145144;693579;33
5;2000;35;6053;;19381;473707;2488833,2;15,02185065;;;;;;;;121419;23
14;2009;65;14160;1;69472;2248571;11774960,55;16,17592724;17;27;5476;25223;688217;14,5055229;3007728;693579;33
5;2001;35;6053;;21621;579483;3158949,56;16,4194143;;;;;;;;121419;23
14;2010;65;14160;1;69202;2338726;12003351,54;16,9756786;18;28;5675;26099;733014;14,87823423;3278367;693579;33
14;2011;65;14160;1;71536;2489270;13075199,21;17,48663215;17;27;5476;26492;805270;16,23753129;3631557;693579;33
14;2012;65;14160;1;73299;2340922;12619186,32;15,899745;17;27;5476;27039;760772;15,08297229;3493625;693579;33
14;2013;67;14424;2;78444;2168990;12121591,85;14,07634907;18;28;5857;27755;702132;13,12522362;3200150;693579;32
14;2014;67;14424;2;82296;2445010;13811997,31;15,06928577;18;28;5857;27894;770639;14,2921709;3585799;693579;32
14;2015;67;14524;2;82967;2431886;13984602,52;14,95212238;18;28;5957;28612;750533;13,52853828;3470469;693579;32
14;2016;67;14324;2;83711;2490161;14561597,56;15,33327521;19;29;5868;29630;809833;14,28400842;3835468;693579;32
14;2017;66;14033;2;82490;2405838;14306406,16;14,98988769;19;29;6068;29687;789932;13,83376893;3783898;693579;31
14;2018;66;14033;2;82749;2288929;13760117,66;14,18668245;18;27;5830;27201;720038;13,16538119;3376073;693579;31
14;2019;66;14033;2;82730;2382398;14642294,15;14,7530232;19;29;6068;30353;818733;13,83770031;3918073;693579;31
14;2020;66;14033;2;39888;754065;4546862,49;9,678265209;19;29;6068;15359;294266;9,831856825;1403765;693579;31
15;2002;14;2553;;8639;198837;1053445,77;12,56337384;5;10;1891;8171;181392;11,90819128;985949;150778;9
15;2003;14;2468;;8421;167964;927236,64;11,20760466;5;10;1806;7898;152744;10,58068967;869562;149682;9
15;2004;14;2464;;8289;195493;1068733,93;13,68369992;5;10;1802;7688;174891;12,70052097;983157;149682;9
15;2005;14;2268;;8070;157841;857656,48;11,85967443;5;10;1781;7594;143351;11,19072897;799114;146219;9
15;2006;14;2268;;8508;194211;1054489,29;13,7943844;5;10;1781;7981;180051;13,43465667;1008883;146219;9
15;2007;14;2268;;8725;183321;986763,27;12,66072724;6;11;1881;8616;179879;12,56048801;973048;146219;9
15;2008;15;2364;;8204;178090;958712,74;13,21854352;6;11;1881;8073;172359;12,96375828;936683;146219;10
15;2009;14;2259;;8449;188390;1015107,85;13,3873879;5;10;1631;8030;176945;13,38656842;963990;146219;9
15;2010;13;2168;;8587;197337;1094170,94;13,79485107;6;11;1881;8482;194422;13,72479396;1082899;146219;8
6;1966;16;5603;;;6764701;4085775,744;;;;;;;;;722070;
15;2011;12;2063;;8558;211177;1205326,5;14,6919639;6;11;1881;8464;207865;14,58714038;1189241;146219;7
6;1967;87;42821;;;5811565;3937500,476;;;;;;;;;722070;
15;2012;13;2168;;8881;190669;1118802,17;12,77980904;5;10;1631;8615;187921;13,37469369;1110510;146219;8
6;1968;88;42970;;;5405970;3764817,054;;;;;;;;;722070;
15;2013;13;2168;;10408;182137;1059504,59;10,39088253;6;11;1881;10297;180598;10,41900318;1053321;146219;8
6;1969;87;42615;;;5026399;3925061,246;;;;;;;;;722070;
15;2014;13;2169;;10583;211469;1179756,04;11,84599407;6;11;1882;10490;209505;11,84240872;1172868;146219;8
6;1970;84;41317;;;4909620;4186612,537;;;;;;;;;722070;
15;2015;15;2647;;12657;255160;1526356,93;12,76373092;6;13;2115;12494;250727;12,64657757;1503670;146219;8
6;1971;85;41362;;;4728590;4312902,065;;;;;;;;;722070;
15;2016;15;2647;;13320;278999;1685281,49;13,69666443;6;13;2115;13148;273421;13,52423764;1655971;146219;8
6;1972;84;39896;;;4963193;4926573,846;;;;;;;;;816681;
15;2017;15;2647;;14181;274319;1654449,84;12,53081668;6;13;2115;14270;278338;12,79837925;1684822;146219;8
6;1973;78;34941;;;4725730;5134899,391;;;;;;;;;816681;
15;2018;15;2647;;14745;275245;1634424,37;12,12972275;6;13;2115;14680;273739;12,12642466;1629253;146219;8
6;1974;78;34182;;;4673113;5698528,715;;;;;;;;;816681;
15;2019;15;2647;;15359;288596;1748448,61;12,26034954;6;13;2115;15309;287097;12,25131721;1743160;146219;8
6;1975;79;32837;;;4814280;6803766,863;;;;;;;;;816681;
15;2020;15;2647;;7809;92298;552438,81;7,689526355;6;13;2115;7758;91261;7,666891255;548648;146219;8
6;1976;85;33134;;;4719191;7548103,763;;;;;;;;;816681;
16;2002;31;5447;1;27858;694269;3546823,55;14,95156085;6;8;1534;3887;119526;15,36474;497573;339628;13
6;1977;92;31715;;;4439425;7860041,436;;;;;;;;;816681;
16;2003;31;5447;1;27823;618051;3378003,52;13,21524272;7;9;1664;4111;110861;13,57502688;463974;347037;13
6;1978;101;31567;;;4749206;9218912,52;;;;;;;;;816681;
16;2004;32;5620;1;32572;705639;3838586,06;13,28855974;7;9;1637;4605;136891;15,2354697;582043;347037;14
6;1979;105;31623;;;4617177;9723495,595;;;;;;;;;881198;
16;2005;31;4967;1;32716;591903;3270870,6;11,51187113;7;15;2181;12512;200833;11,20105433;977561;353613;13
6;1980;95;27602;;;4305353;11337044,81;;;;;;;;;881198;
16;2006;31;4967;1;34045;666946;3694273,51;12,32716999;8;16;2311;13886;251552;12,71197832;1231849;353613;13
6;1981;104;25860;;;4439499;13177029,59;;;;;;;;;881198;
16;2007;32;5167;1;33266;631898;3472583,35;11,93668907;8;16;2311;13403;237119;12,21235538;1145983;353613;14
6;1982;109;25426;;;4654720;15419687,88;;;;;;;;;881198;
16;2008;31;4985;1;33691;657353;3667609,21;12,17275737;7;15;2129;12391;225960;12,53896229;1123035;353613;13
6;1983;113;25303;;;4481834;16052772,97;;;;;;;;;881198;
16;2009;32;5024;1;36558;708375;4175079,58;12,30376291;7;15;2129;12931;218888;11,92201085;1097029;353613;13
6;1984;124;25284;;;4239832;16231698,88;;;;;;;;;881198;
16;2010;32;5024;1;38372;728629;4385766,73;12,15967897;7;15;2129;13746;232076;12,01067358;1170396;353613;13
6;1985;127;25149;;;3947734;16122215,94;;;;;;;;;881198;
16;2011;32;5024;1;37260;746417;4591584,08;12,91276574;8;17;2368;14628;265670;13,06015181;1378430;353613;13
6;1986;127;24808;;;3888964;16904439,37;;;;;;;;;881198;
16;2012;32;4550;1;36818;685704;4293159,24;11,94383209;8;17;2368;14171;251493;12,90074867;1378920;353613;13
6;1987;120;22381;;;3302737,417;14942805,86;;;;;;;;;971829;
16;2013;32;4550;1;38054;648620;4030884,88;10,98733193;8;17;2368;15204;251548;11,90072479;1374586;353613;13
6;1988;113;21246;;;2872029,976;13583861,45;;;;;;;;;971829;
16;2014;31;4450;1;37556;716895;4441564,6;12,29199777;8;17;2368;14784;280820;13,66606468;1517100;353613;12
6;1989;108;19736;;;2824592,517;13940099,59;;;;;;;;;971829;
16;2015;37;5373;1;39322;744123;4671839,74;12,32898229;8;17;2368;15136;282787;13,51373179;1519673;353613;13
6;1990;95;17855;;;2683493,543;13656832,76;;;;;;;;;971829;
16;2016;37;5323;1;49019;841565;5123021,6;11,48387967;9;18;2368;15676;308838;14,64490244;1618458;353613;13
6;1991;88;16440;;;2604071,516;14109499,62;;;;;;;;;971829;
16;2017;37;5373;1;48720;855709;5234243,5;11,59240466;8;11;1456;7784;174479;16,57970381;832725;353613;13
6;1992;74;14182;1;77488;2570298;14523873,22;18,73475062;;;;;;;;971829;33
16;2018;37;5378;1;49049;838708;5040638,75;11,25440839;9;17;2334;18487;438665;16,88651946;2457238;353613;13
6;1993;74;13960;1;75917;2726304;15427807,56;19,9235943;;;;;;;;971829;32
16;2019;37;5378;1;48779;893518;5355090,25;12,15698701;10;18;2426;18989;483640;18,27227902;2712922;353613;13
6;1994;72;13210;1;79226;2574821;14701591,28;18,48951356;;;;;;;;971829;31
16;2020;38;5700;1;23095;248745;1479014,42;6,946280921;10;18;2576;10283;148343;10,02688833;825708;353613;14
6;1995;72;13559;1;80222;2691005;15763241,5;18,66923887;;;;;;;;1011326;31
17;2002;67;14364;1;57392;1654905;7653783,93;14,27576689;13;20;4552;9776;297285;15,06804531;1364509;557024;30
6;1996;77;15541;1;82540;2688436;15782887,09;18,61973279;;;;;;;;1011326;36
17;2003;68;14462;1;58210;1471105;7122668,11;12,57192125;12;19;4270;9849;262366;13,15712668;1218488;598915;31
6;1997;72;14009;1;84471;2901086;16867189,84;19,576878;;;;;;;;1011326;32
17;2004;66;14347;1;59278;1703314;8627674,23;14,48889448;13;18;4208;8332;292894;16,38224149;1400664;598915;30
6;1998;75;14170;1;84041;3141270;18541790,12;21,72567841;;;;;;;;1011326;34
17;2005;65;13694;1;60610;1496351;7707225,34;12,85233859;14;20;4658;11610;319420;13,56828126;1528436;639938;31
