region;annee;pourcentage
Pays de la Loire;2008;22,58292167
Pays de la Loire;2009;24,91153574
Pays de la Loire;2010;28,28235294
Pays de la Loire;2011;30,23743017
Pays de la Loire;2012;26,01902174
Pays de la Loire;2013;27,89268799
Pays de la Loire;2014;30,41880704
Pays de la Loire;2015;27,28109441
Picardie;2005;29,7
Picardie;2006;27,7
Picardie;2007;21,4
Picardie;2008;24,69982847
Picardie;2009;21,9924812
Picardie;2010;27,3989899
Picardie;2011;27,6867031
Picardie;2012;28,15533981
Picardie;2013;29,7432329
Picardie;2014;32,94532962
Picardie;2015;27,77430472
Poitou-Charentes;2005;32,1
Poitou-Charentes;2006;34,3
Poitou-Charentes;2007;27,7
Poitou-Charentes;2008;31,41025641
Poitou-Charentes;2009;31,31147541
Poitou-Charentes;2010;34,72222222
Poitou-Charentes;2011;33,84853168
Poitou-Charentes;2012;34,62068966
Poitou-Charentes;2013;35,539546
Poitou-Charentes;2014;36,73598238
Poitou-Charentes;2015;37,63289516
Provence-Alpes-Côte-d'Azur;2005;30,2
Provence-Alpes-Côte-d'Azur;2006;29,9
Provence-Alpes-Côte-d'Azur;2007;27,1
Provence-Alpes-Côte-d'Azur;2008;27,49490835
Provence-Alpes-Côte-d'Azur;2009;29,7755884
Provence-Alpes-Côte-d'Azur;2010;32,73787824
Provence-Alpes-Côte-d'Azur;2011;32,68041237
Provence-Alpes-Côte-d'Azur;2012;30,78158458
Provence-Alpes-Côte-d'Azur;2013;35,05068348
Provence-Alpes-Côte-d'Azur;2014;36,17760179
Provence-Alpes-Côte-d'Azur;2015;35,09647574
Rhône-Alpes;2005;24,9
Rhône-Alpes;2006;25,6
Rhône-Alpes;2007;19,8
Rhône-Alpes;2008;21,74757282
Rhône-Alpes;2009;21,91051136
Rhône-Alpes;2010;27,07305035
Rhône-Alpes;2011;26,93389592
Rhône-Alpes;2012;27,06521739
Rhône-Alpes;2013;28,76240717
Rhône-Alpes;2014;28,83476897
Rhône-Alpes;2015;30,91356277
Alsace;2005;6,3
Alsace;2006;4,6
Alsace;2007;4,9
Alsace;2008;3,664921466
Alsace;2009;4,249667995
Alsace;2010;4,612706701
Alsace;2011;4,988123515
Alsace;2012;2,996254682
Alsace;2013;2,264795433
Alsace;2014;4,15091928
Alsace;2015;5,609559246
Aquitaine;2005;7,1
Aquitaine;2006;5,8
Aquitaine;2007;3,8
Aquitaine;2008;3,235990529
Aquitaine;2009;4,797353184
Aquitaine;2010;5
Aquitaine;2011;4,674945215
Aquitaine;2012;4,347826087
Aquitaine;2013;3,362423436
Aquitaine;2014;4,905366965
Aquitaine;2015;3,105356418
Auvergne;2005;5,2
Auvergne;2006;4
Auvergne;2007;3,3
Auvergne;2008;2,43902439
Auvergne;2009;0,64516129
Auvergne;2010;1,351351351
Auvergne;2011;1,165501166
Auvergne;2012;2,731092437
Auvergne;2013;3,100292002
Auvergne;2014;2,289635249
Auvergne;2015;2,888738342
Basse-Normandie;2005;3,2
Basse-Normandie;2006;2,6
Basse-Normandie;2007;1,3
Basse-Normandie;2008;3,368421053
Basse-Normandie;2009;2,921348315
Basse-Normandie;2010;3,951890034
Basse-Normandie;2011;2,450980392
Basse-Normandie;2012;4,651162791
Basse-Normandie;2013;1,191060629
Basse-Normandie;2014;3,010088309
Basse-Normandie;2015;4,295742565
Bourgogne;2005;3,5
Bourgogne;2006;3,6
Bourgogne;2007;3
Bourgogne;2008;2,807017544
Bourgogne;2009;2
Bourgogne;2010;3,452685422
Bourgogne;2011;2,659574468
Bourgogne;2012;3,400309119
Bourgogne;2013;4,168922407
Bourgogne;2014;2,548298976
Bourgogne;2015;1,979106655
Bretagne;2005;4
Bretagne;2006;2,9
Bretagne;2007;2,1
Bretagne;2008;2,89975145
Bretagne;2009;2,747252747
Bretagne;2010;3,691813804
Bretagne;2011;4,127725857
Bretagne;2012;3,655913978
Bretagne;2013;4,548595826
Bretagne;2014;4,392821592
Bretagne;2015;3,733688566
Centre;2005;4,5
Centre;2006;3,8
Centre;2007;3,3
Centre;2008;2,677651905
Centre;2009;4,23553719
Centre;2010;4,372019078
Centre;2011;3,789473684
Centre;2012;3,871576959
Centre;2013;3,427943738
Centre;2014;4,0955537
Centre;2015;3,418481281
Champagne-Ardenne;2005;1,2
Champagne-Ardenne;2006;2,7
Champagne-Ardenne;2007;2,2
Champagne-Ardenne;2008;2,088772846
Champagne-Ardenne;2009;3,836317136
Champagne-Ardenne;2010;2,941176471
Champagne-Ardenne;2011;2,387267905
Champagne-Ardenne;2012;2,045454545
Champagne-Ardenne;2013;2,907220254
Champagne-Ardenne;2014;3,442526489
Champagne-Ardenne;2015;2,772316131
Corse;2005;
Corse;2006;
Corse;2007;
Corse;2008;
Corse;2009;
Corse;2010;
Corse;2011;
Corse;2012;
Corse;2013;
Corse;2014;
Corse;2015;
Franche-Comté;2005;4,8
Franche-Comté;2006;3,1
Franche-Comté;2007;2,2
Franche-Comté;2008;1,639344262
Franche-Comté;2009;2,849740933
Franche-Comté;2010;1,937984496
Franche-Comté;2011;2,325581395
Franche-Comté;2012;4,249291785
Franche-Comté;2013;3,499271777
Franche-Comté;2014;4,28381027
Franche-Comté;2015;4,275275957
Haute-Normandie;2005;4,8
Haute-Normandie;2006;3,1
Haute-Normandie;2007;3,5
Haute-Normandie;2008;3,259005146
Haute-Normandie;2009;3,833333333
Haute-Normandie;2010;3,924050633
Haute-Normandie;2011;4,421768707
Haute-Normandie;2012;4,038772213
Haute-Normandie;2013;5,027372886
Haute-Normandie;2014;7,113388199
Haute-Normandie;2015;4,632550999
Ile-de-France;2005;13,3
Ile-de-France;2006;10,9
Ile-de-France;2007;9,1
Ile-de-France;2008;8,558985041
Ile-de-France;2009;8,952670595
Ile-de-France;2010;9,604169252
Ile-de-France;2011;9,79020979
Ile-de-France;2012;9,379157428
Ile-de-France;2013;8,285398284
Ile-de-France;2014;9,731230617
Ile-de-France;2015;9,341822944
Languedoc-Roussillon;2005;5,2
Languedoc-Roussillon;2006;3,6
Languedoc-Roussillon;2007;3,1
Languedoc-Roussillon;2008;2,272727273
Languedoc-Roussillon;2009;3,094777563
Languedoc-Roussillon;2010;3,283173735
Languedoc-Roussillon;2011;2,938388626
Languedoc-Roussillon;2012;3,810408922
Languedoc-Roussillon;2013;4,314929434
Languedoc-Roussillon;2014;4,463947291
Languedoc-Roussillon;2015;3,688055051
Limousin;2005;
Limousin;2006;
Limousin;2007;
Limousin;2008;
Limousin;2009;
Limousin;2010;2,666666667
Limousin;2011;
Limousin;2012;
Limousin;2013;
Limousin;2014;
Limousin;2015;
Lorraine;2005;6,4
Lorraine;2006;5
Lorraine;2007;5
Lorraine;2008;3,006681514
Lorraine;2009;1,893095768
Lorraine;2010;3,230769231
Lorraine;2011;3,571428571
Lorraine;2012;3,32261522
Lorraine;2013;3,648865694
Lorraine;2014;3,082055224
Lorraine;2015;4,21182243
Midi-Pyrénées;2005;5
Midi-Pyrénées;2006;3,4
Midi-Pyrénées;2007;3,8
Midi-Pyrénées;2008;3,491495076
Midi-Pyrénées;2009;5,550811272
Midi-Pyrénées;2010;5,356091819
Midi-Pyrénées;2011;5,429497569
Midi-Pyrénées;2012;5,435720449
Midi-Pyrénées;2013;3,876663327
Midi-Pyrénées;2014;5,498309815
Midi-Pyrénées;2015;3,679825761
Nord-Pas-de-Calais;2005;3,5
Nord-Pas-de-Calais;2006;2,7
Nord-Pas-de-Calais;2007;2,5
Nord-Pas-de-Calais;2008;2,581521739
Nord-Pas-de-Calais;2009;3,410641201
Nord-Pas-de-Calais;2010;3,631151457
Nord-Pas-de-Calais;2011;4,561161023
Nord-Pas-de-Calais;2012;4,625087596
Nord-Pas-de-Calais;2013;5,133523269
Nord-Pas-de-Calais;2014;4,877520675
Nord-Pas-de-Calais;2015;5,253435518
Pays de la Loire;2005;4,3
Pays de la Loire;2006;3,7
Pays de la Loire;2007;3
Pays de la Loire;2008;2,822865208
Pays de la Loire;2009;2,760084926
Pays de la Loire;2010;3,152941176
Pays de la Loire;2011;2,793296089
Pays de la Loire;2012;3,940217391
Pays de la Loire;2013;3,285970779
Pays de la Loire;2014;4,40031503
Pays de la Loire;2015;4,321546408
Picardie;2005;3,2
Picardie;2006;1,6
Picardie;2007;1,7
Picardie;2008;2,058319039
Picardie;2009;1,879699248
Picardie;2010;2,272727273
Picardie;2011;2,9143898
Picardie;2012;3,883495146
Picardie;2013;3,185224338
Picardie;2014;3,877093734
Picardie;2015;4,176880946
Poitou-Charentes;2005;4,4
Poitou-Charentes;2006;4
Poitou-Charentes;2007;3
Poitou-Charentes;2008;2,884615385
Poitou-Charentes;2009;1,967213115
Poitou-Charentes;2010;1,62037037
Poitou-Charentes;2011;2,163833076
Poitou-Charentes;2012;4,275862069
Poitou-Charentes;2013;3,808155903
Poitou-Charentes;2014;5,314839788
Poitou-Charentes;2015;5,008023121
Provence-Alpes-Côte-d'Azur;2005;5,3
Provence-Alpes-Côte-d'Azur;2006;3,6
Provence-Alpes-Côte-d'Azur;2007;3,9
Provence-Alpes-Côte-d'Azur;2008;3,615071283
Provence-Alpes-Côte-d'Azur;2009;3,612479475
Provence-Alpes-Côte-d'Azur;2010;4,374772147
Provence-Alpes-Côte-d'Azur;2011;4,175257732
Provence-Alpes-Côte-d'Azur;2012;4,122055675
Provence-Alpes-Côte-d'Azur;2013;4,319439479
Provence-Alpes-Côte-d'Azur;2014;4,331926933
Provence-Alpes-Côte-d'Azur;2015;4,191735586
Rhône-Alpes;2005;5
Rhône-Alpes;2006;4,5
Rhône-Alpes;2007;3,7
Rhône-Alpes;2008;3,45631068
Rhône-Alpes;2009;4,6875
Rhône-Alpes;2010;4,466929911
Rhône-Alpes;2011;5,063291139
Rhône-Alpes;2012;4,239130435
Rhône-Alpes;2013;4,218846541
Rhône-Alpes;2014;4,494214826
Rhône-Alpes;2015;4,773880528
Alsace;2005;38,7
Alsace;2006;31,3
Alsace;2007;28,9
Alsace;2008;25,91623037
Alsace;2009;28,81806109
Alsace;2010;28,72062663
Alsace;2011;27,31591449
Alsace;2012;25,71785268
Alsace;2013;20,51697235
Alsace;2014;25,21136362
Alsace;2015;24,57143754
Aquitaine;2005;36,4
Aquitaine;2006;31,3
Aquitaine;2007;33
Aquitaine;2008;27,4664562
Aquitaine;2009;29,19768404
Aquitaine;2010;29,47368421
Aquitaine;2011;27,24616508
Aquitaine;2012;29,91893884
Aquitaine;2013;25,75472521
Aquitaine;2014;29,17467891
Aquitaine;2015;27,88354807
Auvergne;2005;25,2
Auvergne;2006;25,4
Auvergne;2007;27,3
Auvergne;2008;25,49889135
Auvergne;2009;27,74193548
Auvergne;2010;26,72672673
Auvergne;2011;25,40792541
Auvergne;2012;27,31092437
Auvergne;2013;24,54707136
Auvergne;2014;29,74641512
Auvergne;2015;23,26024384
Basse-Normandie;2005;34,4
Basse-Normandie;2006;30,9
Basse-Normandie;2007;26,6
Basse-Normandie;2008;25,68421053
Basse-Normandie;2009;28,08988764
Basse-Normandie;2010;30,06872852
Basse-Normandie;2011;27,20588235
Basse-Normandie;2012;26,35658915
Basse-Normandie;2013;25,0167135
Basse-Normandie;2014;23,95200991
Basse-Normandie;2015;24,10079175
Bourgogne;2005;28,5
Bourgogne;2006;26,6
Bourgogne;2007;23,7
Bourgogne;2008;22,45614035
Bourgogne;2009;23,09090909
Bourgogne;2010;24,55242967
Bourgogne;2011;20,74468085
Bourgogne;2012;22,7202473
Bourgogne;2013;23,74452006
Bourgogne;2014;24,38915473
Bourgogne;2015;24,67406819
Bretagne;2005;31,6
Bretagne;2006;26,9
Bretagne;2007;28
Bretagne;2008;28,58326429
Bretagne;2009;27,55102041
Bretagne;2010;25,14713751
Bretagne;2011;25,23364486
Bretagne;2012;32,40143369
Bretagne;2013;25,9449986
Bretagne;2014;27,46397241
Bretagne;2015;25,51788015
Centre;2005;30,5
Centre;2006;26,7
Centre;2007;25,7
Centre;2008;24,92276004
Centre;2009;29,1322314
Centre;2010;25,59618442
Centre;2011;26,52631579
Centre;2012;26,44003777
Centre;2013;26,73972561
Centre;2014;23,86189272
Centre;2015;26,7133903
Champagne-Ardenne;2005;26,3
Champagne-Ardenne;2006;24
Champagne-Ardenne;2007;21,2
Champagne-Ardenne;2008;20,88772846
Champagne-Ardenne;2009;18,9258312
Champagne-Ardenne;2010;27,45098039
Champagne-Ardenne;2011;25,46419098
Champagne-Ardenne;2012;24,09090909
Champagne-Ardenne;2013;21,11840183
Champagne-Ardenne;2014;19,56227331
Champagne-Ardenne;2015;29,71904243
Corse;2005;
Corse;2006;
Corse;2007;
Corse;2008;
Corse;2009;
Corse;2010;
Corse;2011;
Corse;2012;
Corse;2013;
Corse;2014;
Corse;2015;
Franche-Comté;2005;33,6
Franche-Comté;2006;27,1
Franche-Comté;2007;32,9
Franche-Comté;2008;27,04918033
Franche-Comté;2009;29,01554404
Franche-Comté;2010;33,33333333
Franche-Comté;2011;33,43023256
Franche-Comté;2012;28,89518414
Franche-Comté;2013;19,88255589
Franche-Comté;2014;25,13403458
Franche-Comté;2015;24,92994807
Haute-Normandie;2005;33,6
Haute-Normandie;2006;27,7
Haute-Normandie;2007;24
Haute-Normandie;2008;24,52830189
Haute-Normandie;2009;26,16666667
Haute-Normandie;2010;24,05063291
Haute-Normandie;2011;26,02040816
Haute-Normandie;2012;28,75605816
Haute-Normandie;2013;25,26887779
Haute-Normandie;2014;26,23175593
Haute-Normandie;2015;24,18918384
Ile-de-France;2005;38,4
Ile-de-France;2006;35,4
Ile-de-France;2007;35,5
Ile-de-France;2008;33,76254497
Ile-de-France;2009;33,64379396
Ile-de-France;2010;34,21019978
Ile-de-France;2011;33,39587242
Ile-de-France;2012;35,78713969
Ile-de-France;2013;32,72292626
Ile-de-France;2014;34,25315143
Ile-de-France;2015;33,71662502
Languedoc-Roussillon;2005;33,5
Languedoc-Roussillon;2006;29,6
Languedoc-Roussillon;2007;31,1
Languedoc-Roussillon;2008;31,14478114
Languedoc-Roussillon;2009;30,85106383
Languedoc-Roussillon;2010;29,13816689
Languedoc-Roussillon;2011;28,43601896
Languedoc-Roussillon;2012;27,78810409
Languedoc-Roussillon;2013;22,92934278
Languedoc-Roussillon;2014;28,24428225
Languedoc-Roussillon;2015;30,79786955
Limousin;2005;
Limousin;2006;
Limousin;2007;
Limousin;2008;
Limousin;2009;
Limousin;2010;17,66666667
Limousin;2011;
Limousin;2012;
Limousin;2013;
Limousin;2014;
Limousin;2015;
Lorraine;2005;31,5
Lorraine;2006;29,2
Lorraine;2007;27,6
Lorraine;2008;28,28507795
Lorraine;2009;28,9532294
Lorraine;2010;28,46153846
Lorraine;2011;28,80184332
Lorraine;2012;27,11682744
Lorraine;2013;24,03322339
Lorraine;2014;27,26849225
Lorraine;2015;28,86273829
Midi-Pyrénées;2005;35,1
Midi-Pyrénées;2006;32,1
Midi-Pyrénées;2007;28,4
Midi-Pyrénées;2008;26,32050134
Midi-Pyrénées;2009;28,35183604
Midi-Pyrénées;2010;29,13478517
Midi-Pyrénées;2011;27,22852512
Midi-Pyrénées;2012;28,55910267
Midi-Pyrénées;2013;27,82851815
Midi-Pyrénées;2014;30,7447015
Midi-Pyrénées;2015;27,68034827
Nord-Pas-de-Calais;2005;31,6
Nord-Pas-de-Calais;2006;27,8
Nord-Pas-de-Calais;2007;27,7
Nord-Pas-de-Calais;2008;23,30163043
Nord-Pas-de-Calais;2009;28,24010914
Nord-Pas-de-Calais;2010;24,27138079
Nord-Pas-de-Calais;2011;21,83828611
Nord-Pas-de-Calais;2012;27,89067975
Nord-Pas-de-Calais;2013;22,54401126
Nord-Pas-de-Calais;2014;25,9652711
Nord-Pas-de-Calais;2015;27,75610986
Pays de la Loire;2005;31,4
Pays de la Loire;2006;29,7
Pays de la Loire;2007;28,5
Pays de la Loire;2008;24,48835568
Pays de la Loire;2009;31,42250531
Pays de la Loire;2010;29,64705882
Pays de la Loire;2011;28,28212291
Pays de la Loire;2012;27,85326087
Pays de la Loire;2013;26,99221911
Pays de la Loire;2014;24,58531019
Pays de la Loire;2015;27,64696671
Picardie;2005;28,9
Picardie;2006;25,4
Picardie;2007;23
Picardie;2008;24,01372213
Picardie;2009;20,30075188
Picardie;2010;22,34848485
Picardie;2011;19,85428051
Picardie;2012;25,63106796
Picardie;2013;20,91113679
Picardie;2014;23,21965438
Picardie;2015;26,24313225
Poitou-Charentes;2005;28,6
Poitou-Charentes;2006;27,8
Poitou-Charentes;2007;26,3
Poitou-Charentes;2008;25,48076923
Poitou-Charentes;2009;24,26229508
Poitou-Charentes;2010;23,72685185
Poitou-Charentes;2011;23,18392581
Poitou-Charentes;2012;24,68965517
Poitou-Charentes;2013;26,9291515
Poitou-Charentes;2014;27,85358423
Poitou-Charentes;2015;31,52202238
Provence-Alpes-Côte-d'Azur;2005;33,8
Provence-Alpes-Côte-d'Azur;2006;32,5
Provence-Alpes-Côte-d'Azur;2007;28,7
Provence-Alpes-Côte-d'Azur;2008;26,6802444
Provence-Alpes-Côte-d'Azur;2009;29,61138478
Provence-Alpes-Côte-d'Azur;2010;29,45679913
Provence-Alpes-Côte-d'Azur;2011;28,35051546
Provence-Alpes-Côte-d'Azur;2012;27,94432548
Provence-Alpes-Côte-d'Azur;2013;25,54384713
Provence-Alpes-Côte-d'Azur;2014;28,47195027
Provence-Alpes-Côte-d'Azur;2015;28,1160547
Rhône-Alpes;2005;32,8
Rhône-Alpes;2006;30,3
Rhône-Alpes;2007;29,4
Rhône-Alpes;2008;26,6407767
Rhône-Alpes;2009;28,76420455
Rhône-Alpes;2010;28,15893386
Rhône-Alpes;2011;27,70745429
Rhône-Alpes;2012;30,28985507
Rhône-Alpes;2013;26,43403741
Rhône-Alpes;2014;25,9082153
Rhône-Alpes;2015;26,04947206
Alsace;2005;55
Alsace;2006;61,5
Alsace;2007;65
Alsace;2008;70,41884817
Alsace;2009;66,93227092
Alsace;2010;66,66666667
Alsace;2011;67,695962
Alsace;2012;71,28589263
Alsace;2013;77,21823221
Alsace;2014;70,6377171
Alsace;2015;69,81900321
Aquitaine;2005;56,6
Aquitaine;2006;59,8
Aquitaine;2007;60,8
Aquitaine;2008;69,29755328
Aquitaine;2009;66,00496278
Aquitaine;2010;65,52631579
Aquitaine;2011;68,0788897
Aquitaine;2012;65,73323508
Aquitaine;2013;70,88285135
Aquitaine;2014;65,91995412
Aquitaine;2015;69,01109552
Auvergne;2005;69,6
Auvergne;2006;68,5
Auvergne;2007;67,2
Auvergne;2008;72,06208426
Auvergne;2009;71,61290323
Auvergne;2010;71,92192192
Auvergne;2011;73,42657343
Auvergne;2012;69,95798319
Auvergne;2013;72,35263664
Auvergne;2014;67,96394963
Auvergne;2015;73,85101782
Basse-Normandie;2005;62,4
Basse-Normandie;2006;64,4
Basse-Normandie;2007;69,8
Basse-Normandie;2008;70,94736842
Basse-Normandie;2009;68,98876404
Basse-Normandie;2010;65,97938144
Basse-Normandie;2011;70,34313725
Basse-Normandie;2012;68,99224806
Basse-Normandie;2013;73,79222587
Basse-Normandie;2014;73,03790178
Basse-Normandie;2015;71,60346569
Bourgogne;2005;68
Bourgogne;2006;67,2
Bourgogne;2007;70,1
Bourgogne;2008;74,73684211
Bourgogne;2009;74,90909091
Bourgogne;2010;71,99488491
Bourgogne;2011;76,59574468
Bourgogne;2012;73,87944359
Bourgogne;2013;72,08655754
Bourgogne;2014;73,06254629
Bourgogne;2015;73,34682516
Bretagne;2005;64,3
Bretagne;2006;67,7
Bretagne;2007;67,8
Bretagne;2008;68,51698426
Bretagne;2009;69,70172684
Bretagne;2010;71,16104869
Bretagne;2011;70,63862928
Bretagne;2012;63,94265233
Bretagne;2013;69,50640557
Bretagne;2014;68,14320599
Bretagne;2015;70,74843128
Centre;2005;65,1
Centre;2006;66,3
Centre;2007;68,1
Centre;2008;72,39958805
Centre;2009;66,6322314
Centre;2010;70,0317965
Centre;2011;69,68421053
Centre;2012;69,68838527
Centre;2013;69,83233065
Centre;2014;72,04255358
Centre;2015;69,86812841
Champagne-Ardenne;2005;72,4
Champagne-Ardenne;2006;70,3
Champagne-Ardenne;2007;73,1
Champagne-Ardenne;2008;77,02349869
Champagne-Ardenne;2009;77,23785166
Champagne-Ardenne;2010;69,60784314
Champagne-Ardenne;2011;72,14854111
Champagne-Ardenne;2012;73,86363636
Champagne-Ardenne;2013;75,97437791
Champagne-Ardenne;2014;76,9952002
Champagne-Ardenne;2015;67,50864144
Corse;2005;
Corse;2006;
Corse;2007;
Corse;2008;
Corse;2009;
Corse;2010;
Corse;2011;
Corse;2012;
Corse;2013;
Corse;2014;
Corse;2015;
Franche-Comté;2005;61,6
Franche-Comté;2006;67,6
Franche-Comté;2007;63,2
Franche-Comté;2008;71,31147541
Franche-Comté;2009;68,13471503
Franche-Comté;2010;64,72868217
Franche-Comté;2011;64,24418605
Franche-Comté;2012;66,85552408
Franche-Comté;2013;76,61817234
Franche-Comté;2014;70,58215515
Franche-Comté;2015;70,79477597
Haute-Normandie;2005;61,6
Haute-Normandie;2006;67
Haute-Normandie;2007;70,1
Haute-Normandie;2008;72,21269297
Haute-Normandie;2009;70
Haute-Normandie;2010;72,02531646
Haute-Normandie;2011;69,55782313
Haute-Normandie;2012;67,20516963
Haute-Normandie;2013;69,70374932
Haute-Normandie;2014;66,65485587
Haute-Normandie;2015;71,17826516
Ile-de-France;2005;48,3
Ile-de-France;2006;52
Ile-de-France;2007;53,4
Ile-de-France;2008;57,67846999
Ile-de-France;2009;57,40353545
Ile-de-France;2010;56,18563097
Ile-de-France;2011;56,81391779
Ile-de-France;2012;54,83370288
Ile-de-France;2013;58,99167545
Ile-de-France;2014;56,01561795
Ile-de-France;2015;56,94155203
Languedoc-Roussillon;2005;61,2
Languedoc-Roussillon;2006;64,4
Languedoc-Roussillon;2007;63
Languedoc-Roussillon;2008;66,58249158
Languedoc-Roussillon;2009;66,05415861
Languedoc-Roussillon;2010;67,57865937
Languedoc-Roussillon;2011;68,62559242
Languedoc-Roussillon;2012;68,40148699
Languedoc-Roussillon;2013;72,75572779
Languedoc-Roussillon;2014;67,29177046
Languedoc-Roussillon;2015;65,5140754
Limousin;2005;
Limousin;2006;
Limousin;2007;
Limousin;2008;
Limousin;2009;
Limousin;2010;79,66666667
Limousin;2011;
Limousin;2012;
Limousin;2013;
Limousin;2014;
Limousin;2015;
Lorraine;2005;62,1
Lorraine;2006;63,5
Lorraine;2007;65,7
Lorraine;2008;68,70824053
Lorraine;2009;69,15367483
Lorraine;2010;68,30769231
Lorraine;2011;67,62672811
Lorraine;2012;69,56055734
Lorraine;2013;72,31791092
Lorraine;2014;69,64945253
Lorraine;2015;66,92543928
Midi-Pyrénées;2005;60
Midi-Pyrénées;2006;62,1
Midi-Pyrénées;2007;65,5
Midi-Pyrénées;2008;70,18800358
Midi-Pyrénées;2009;66,09735269
Midi-Pyrénées;2010;65,50912301
Midi-Pyrénées;2011;67,34197731
Midi-Pyrénées;2012;66,00517688
Midi-Pyrénées;2013;68,29481853
Midi-Pyrénées;2014;63,75698868
Midi-Pyrénées;2015;68,63982597
Nord-Pas-de-Calais;2005;64,8
Nord-Pas-de-Calais;2006;67,5
Nord-Pas-de-Calais;2007;65,7
Nord-Pas-de-Calais;2008;74,11684783
Nord-Pas-de-Calais;2009;68,34924966
Nord-Pas-de-Calais;2010;72,09746775
Nord-Pas-de-Calais;2011;73,60055287
Nord-Pas-de-Calais;2012;67,48423266
Nord-Pas-de-Calais;2013;72,32246547
Nord-Pas-de-Calais;2014;69,15720822
Nord-Pas-de-Calais;2015;66,99045462
Pays de la Loire;2005;64,3
Pays de la Loire;2006;64,4
Pays de la Loire;2007;66,2
Pays de la Loire;2008;72,68877911
Pays de la Loire;2009;65,81740977
Pays de la Loire;2010;67,2
Pays de la Loire;2011;68,92458101
Pays de la Loire;2012;68,20652174
Pays de la Loire;2013;69,72181012
Pays de la Loire;2014;71,01437478
Pays de la Loire;2015;68,03148688
Picardie;2005;67,9
Picardie;2006;70,2
Picardie;2007;71,6
Picardie;2008;73,92795883
Picardie;2009;77,81954887
Picardie;2010;75,37878788
Picardie;2011;77,23132969
Picardie;2012;70,48543689
Picardie;2013;75,90363887
Picardie;2014;72,90325189
Picardie;2015;69,57998681
Poitou-Charentes;2005;67
Poitou-Charentes;2006;66,7
Poitou-Charentes;2007;67,6
Poitou-Charentes;2008;71,63461538
Poitou-Charentes;2009;73,7704918
Poitou-Charentes;2010;74,65277778
Poitou-Charentes;2011;74,65224111
Poitou-Charentes;2012;71,03448276
Poitou-Charentes;2013;69,26269259
Poitou-Charentes;2014;66,83157598
Poitou-Charentes;2015;63,4699545
Provence-Alpes-Côte-d'Azur;2005;60,9
Provence-Alpes-Côte-d'Azur;2006;61,2
Provence-Alpes-Côte-d'Azur;2007;65,1
Provence-Alpes-Côte-d'Azur;2008;69,70468432
Provence-Alpes-Côte-d'Azur;2009;66,77613574
Provence-Alpes-Côte-d'Azur;2010;66,16842873
Provence-Alpes-Côte-d'Azur;2011;67,4742268
Provence-Alpes-Côte-d'Azur;2012;67,93361884
Provence-Alpes-Côte-d'Azur;2013;70,13671339
Provence-Alpes-Côte-d'Azur;2014;67,1961228
Provence-Alpes-Côte-d'Azur;2015;67,69220971
Rhône-Alpes;2005;62,2
Rhône-Alpes;2006;62,9
Rhône-Alpes;2007;64,2
Rhône-Alpes;2008;69,90291262
Rhône-Alpes;2009;66,54829545
Rhône-Alpes;2010;67,37413623
Rhône-Alpes;2011;67,22925457
Rhône-Alpes;2012;65,47101449
Rhône-Alpes;2013;69,34711605
Rhône-Alpes;2014;69,59756988
Rhône-Alpes;2015;69,17664742
